Unnamed: 0,atletas.entrou_em_campo,atletas.nome,atletas.slug,atletas.preco_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.variacao_num,atletas.pontos_num,atletas.rodada_id,atletas.apelido,atletas.posicao_id,atletas.clube_id,atletas.media_num,atletas.status_id,atletas.jogos_num,atletas.clube.id.full.name,atletas.apelido_abreviado,DS,FC,FD,FF,FS,I,A,CA,SG,DE,GS,CV,PP,V,FT,G,PC,DP,PS,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
524,False,Marcos Paulo Lima Batista Silva,marcos-paulo,2.0,,115594,0.0,0.0,3,Marcos Paulo,2,286,0.0,6,0,JUV,M. Paulo,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
525,False,Gabriel Delfim Ferreira,gabriel-delfim,2.0,,115674,0.0,0.0,3,Gabriel Delfim,1,282,0.0,6,0,CAM,G. Delfim,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
529,False,Petterson Novaes Reis,petterson,2.46,,116025,0.0,0.0,3,Petterson,5,286,1.95,6,2,JUV,Petterson,1.0,,,3.0,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
532,True,Hércules Pereira do Nascimento,hercules,6.9,,116447,-1.18,0.5,3,Hércules,4,266,3.2,7,3,FLU,Hércules,5.0,4.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
534,False,Gabriel Souza dos Santos,gabriel-souza,2.0,,117044,0.0,0.0,3,Gabriel Souza,2,286,0.0,6,0,JUV,G. Souza,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
536,False,Thiago Nicolás Borbas Silva,thiago-borbas,2.35,,117314,0.0,0.0,3,Thiago Borbas,5,280,-0.3,6,1,RBB,T. Borbas,,1.0,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
537,False,João Luiz da Silva Cipriano,cipriano,4.0,,117336,0.0,0.0,3,Cipriano,3,286,0.0,5,0,JUV,Cipriano,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
541,False,Young Navarro Moraes,young,2.0,,117818,0.0,0.0,3,Young,1,276,0.0,5,0,SAO,Young,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
544,False,Joaquín Lavega Colzada,lavega,3.45,,117930,0.0,0.0,3,Lavega,5,266,0.5,6,1,FLU,Lavega,,,,,1.0,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
546,False,Ronald Cardoso Falkoski,ronald,3.0,,118238,0.0,0.0,3,Ronald,4,284,0.0,6,0,GRE,Ronald,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
547,False,Rodrigo Huendra Almeida Mendonça,rodriguinho,3.0,,118563,0.0,0.0,3,Rodriguinho,4,276,0.0,5,0,SAO,Rodriguinho,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
549,False,Mateus Carvalho dos Santos,mateus-carvalho,5.1,,118752,0.0,0.0,3,Mateus Carvalho,4,267,2.6,6,1,VAS,M. Carvalho,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
552,False,José Vitor Rodrigues da Silva dos Santos,vitor-pernambuco,2.16,,120566,0.0,0.0,3,Vitor Pernambuco,5,286,1.5,6,1,JUV,V. Pernambuco,1.0,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
554,False,Bruno César Pereira Silva,bruninho,2.0,,121668,0.0,0.0,3,Bruninho,4,356,0.0,6,0,FOR,Bruninho,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
555,False,Paulo Ricardo de Souza Babilônia,paulinho-silva,2.0,,121766,0.0,0.0,3,Paulinho Silva,2,267,0.0,6,0,VAS,P. Silva,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
556,False,André Henrique da Silva Martins,andre,3.02,,121792,0.0,0.0,3,André,5,284,1.65,6,2,GRE,André,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
559,False,Ryan Carlos Santos de Sousa,ryan,2.0,,122300,0.0,0.0,3,Ryan,2,265,0.0,6,0,BAH,Ryan,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
564,True,Gustavo Ribeiro Neves,gustavinho,3.17,,122394,0.11,1.5,3,Gustavinho,4,280,0.45,6,2,RBB,Gustavinho,1.0,2.0,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
568,False,Vinicius dos Santos Lago,vinicius-lago,1.0,,122458,0.0,0.0,3,Vinícius Lago,2,280,0.0,6,0,RBB,V. Lago,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
569,True,Rayan Vitor Simplício Rocha,rayan,6.83,,122486,2.23,10.0,3,Rayan,5,267,5.6,6,2,VAS,Rayan,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
570,False,Gabriel Souza da Silva,gb,2.0,,122487,0.0,0.0,3,GB,5,267,0.0,6,0,VAS,GB,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
574,True,Abner Salles da Silva,abner,6.54,,122861,0.35,3.0,3,Abner,3,286,5.8,7,3,JUV,Abner,4.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
575,True,Guzmán Rodríguez Ferrari,guzman-rodriguez,6.03,,122897,0.46,5.2,3,Guzmán Rodríguez,3,280,3.4,7,3,RBB,G. Rodríguez,3.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
576,False,Patrick Roberto da Silva Campos,patrick,2.0,,122990,0.0,0.0,3,Patrick,4,282,0.0,6,0,CAM,Patrick,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
577,False,Tiago Souza de Jesus Carvalho,tiago,1.0,,123004,0.0,0.0,3,Tiago,5,265,0.0,6,0,BAH,Tiago,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
578,False,Carlos Eduardo Amaral Pereira de Castro,cadu,3.0,,123359,0.0,0.0,3,Cadu,5,282,0.0,5,0,CAM,Cadu,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
579,True,Cauly Oliveira Souza,cauly,7.76,,123360,-0.7,1.3,3,Cauly,4,265,3.15,2,2,BAH,Cauly,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
580,False,João Victor Broad Moreira Guimarães,jota,1.0,,123497,0.0,0.0,3,Jota,4,265,0.0,6,0,BAH,Jota,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
582,False,José Guilherme de Lima Costa,ze-guilherme,3.0,,123717,0.0,0.0,3,Zé Guilherme,2,265,0.0,6,0,BAH,Z. Guilherme,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
583,False,Rubén Darío Lezcano Portillo,lezcano,5.61,,123788,0.0,0.0,3,Lezcano,4,266,2.0,6,1,FLU,Lezcano,1.0,,,,1.0,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
584,False,Luciano Rodríguez Rosales,lucho-rodriguez,8.91,,123795,0.0,0.0,3,Lucho Rodríguez,5,265,3.3,7,2,BAH,L. Rodríguez,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
585,False,Brahian Palacios Alzate,palacios,4.0,,123873,0.0,0.0,3,Palacios,5,282,0.0,5,0,CAM,Palacios,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
588,True,Henry David Mosquera Sánchez,henry-mosquera,3.82,,124239,0.08,2.4,3,Henry Mosquera,5,280,1.93,7,3,RBB,H. Mosquera,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
596,True,Agustín Giay,giay,7.61,,124526,1.0,7.7,3,Giay,2,275,6.3,6,3,PAL,Giay,5.0,2.0,,,4.0,,,,2.0,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
597,True,Ivan Ramiro Román Hurtado,ivan-roman,2.77,,124661,0.77,2.8,3,Iván Román,3,282,2.8,6,1,CAM,I. Román,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
598,False,Felipe Negrucci Berdague,felipe-negrucci,2.0,,124674,0.0,0.0,3,Felipe Negrucci,4,276,0.0,6,0,SAO,F. Negrucci,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
599,False,Leandro Mathias Silva Bueno,leandro,2.0,,124701,0.0,0.0,3,Leandro,1,276,0.0,6,0,SAO,Leandro,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
602,False,Viery Fernandes Santos Lopes,viery,1.53,,125467,0.0,0.0,3,Viery,3,284,-0.3,6,1,GRE,Viery,,1.0,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
603,False,Alisson Santana Lopes da Fonseca,alisson,4.0,,125469,0.0,0.0,3,Alisson,4,282,0.0,6,0,CAM,Alisson,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
605,False,Marcelo Braz da Silva,marcelinho,2.0,,126120,0.0,0.0,3,Marcelinho,4,280,0.0,6,0,RBB,Marcelinho,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
606,False,Paulo Lucas Santos de Paula,paulinho,7.44,,126182,0.0,0.0,3,Paulinho,4,267,4.9,6,1,VAS,Paulinho,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
609,True,Fernando Seabra,fernando-seabra,7.66,,126977,1.29,8.49,3,Fernando Seabra,6,280,6.26,7,3,RBB,F. Seabra,,,,,,,,,,,,,,1.0,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
610,False,Thiago Henrique Gonçalves Silva,thiago-henrique,1.0,,128583,0.0,0.0,3,Thiago Henrique,4,266,0.0,6,0,FLU,T. Henrique,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
612,True,Estêvão Willian Almeida de Oliveira Gonçalves,estevao,12.44,,128915,-1.46,0.4,3,Estêvão,5,275,1.6,7,3,PAL,Estêvão,,6.0,,4.0,9.0,1.0,,1.0,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
614,False,João Pedro Murilo de Paula Morais,jp,2.0,,129666,0.0,0.0,3,JP,4,267,0.0,6,0,VAS,JP,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
616,False,Guilherme Estrella de Paiva,guilherme-estrella,3.0,,130255,0.0,0.0,3,Guilherme Estrella,4,267,0.0,6,0,VAS,G. Estrella,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
618,False,Lukas Rocha Zuccarello,lukas-zuccarello,2.0,,130279,0.0,0.0,3,Lukas Zuccarello,4,267,0.0,6,0,VAS,L. Zuccarello,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
621,False,Luiz Gustavo Marinho Ribeiro dos Santos,luiz-gustavo,1.0,,130393,0.0,0.0,3,Luiz Gustavo,3,267,0.0,6,0,VAS,L. Gustavo,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
622,False,Luighi Hanri Sousa Santos,luighi,4.0,,130612,0.0,0.0,3,Luighi,5,275,0.0,6,0,PAL,Luighi,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
623,True,Facundo Bernal Cruz,bernal,4.08,,130650,-0.09,1.4,3,Bernal,4,266,0.7,6,2,FLU,Bernal,1.0,3.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
624,False,Igor Eduardo Schlemper,igor-serrote,1.85,,130884,0.0,0.0,3,Igor Serrote,2,284,0.8,6,2,GRE,I. Serrote,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
627,False,Henrique Fabiano do Carmo,henrique,1.0,,131518,0.0,0.0,3,Henrique,5,276,0.0,6,0,SAO,Henrique,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
628,True,André Oliveira e Silva,andre-silva,4.7,,131617,0.38,3.3,3,André Silva,5,276,1.2,6,3,SAO,A. Silva,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
631,True,Davi Goes Silva Ferreira Carvalho,davi-goes,2.6,,131825,-0.4,0.0,3,Davi Góes,4,286,0.0,7,1,JUV,D. Góes,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
632,False,Kevin Steven Serna Jaramillo,serna,5.9,,132071,0.0,0.0,3,Serna,5,266,0.5,6,1,FLU,Serna,,,,,1.0,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
635,True,Vinicius Mendonça Pereira,vinicinho,6.43,,132580,0.45,5.5,3,Vinicinho,5,280,4.0,6,3,RBB,Vinicinho,5.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
637,True,Alysson Edward Franco da Rocha dos Santos,alysson,2.61,,133669,1.61,4.7,3,Alysson,5,284,4.7,6,1,GRE,Alysson,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
638,False,Luiz Gustavo Roncholeta Benedetti,benedetti,2.0,,133679,0.0,0.0,3,Benedetti,3,275,0.0,6,0,PAL,Benedetti,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
639,False,Wallace Davi Nunes da Silva Dias,wallace-davi,2.0,,133696,0.0,0.0,3,Wallace Davi,4,266,0.0,6,0,FLU,W. Davi,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
642,False,Willian da Silva Santos,willian-chumbinho,1.0,,137166,0.0,0.0,3,Willian Chumbinho,4,280,0.0,6,0,RBB,W. Chumbinho,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
646,False,Vitor dos Santos Figueiredo,figueiredo,2.0,,139001,0.0,0.0,3,Figueiredo,4,275,0.0,5,0,PAL,Figueiredo,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
648,False,Caio da Silva Maia,caio-maia,2.0,,139455,0.0,0.0,3,Caio Maia,5,282,0.0,5,0,CAM,C. Maia,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
649,True,João Marcelo Soares de Freitas,joao-marcelo,2.76,,140364,0.03,1.2,3,João Marcelo,5,282,1.0,6,2,CAM,J. Marcelo,,,1.0,1.0,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
651,False,Riquelme Felipe Silva de Almeida,riquelme-felipe,5.0,,140484,0.0,0.0,3,Riquelme Felipe,5,266,0.0,5,0,FLU,R. Felipe,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
653,True,Lucas dos Santos Ferreira,lucas-ferreira,4.07,,140541,1.77,8.2,3,Lucas Ferreira,4,276,3.8,7,3,SAO,L. Ferreira,5.0,1.0,1.0,,6.0,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
654,True,Ryan Francisco Rodrigues dos Santos Silva,ryan-francisco,2.47,,140542,0.02,1.0,3,Ryan Francisco,5,276,0.5,6,2,SAO,R. Francisco,,,,,2.0,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
655,False,Davi Duarte Schuindt,davi-schuindt,1.0,,141040,0.0,0.0,3,Davi Schuindt,3,266,0.0,6,0,FLU,D. Schuindt,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
658,False,Robert Pinto Alves Assunção,robert,1.0,,141125,0.0,0.0,3,Robert,1,282,0.0,6,0,CAM,Robert,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
665,False,Allan Andrade Elias,allan,2.0,,141451,0.0,0.0,3,Allan,4,275,0.0,6,0,PAL,Allan,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
666,False,Thalys Henrique Gomes de Araújo,thalys,1.0,,141452,0.0,0.0,3,Thalys,5,275,0.0,6,0,PAL,Thalys,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
668,False,Loide António Augusto,loide-augusto,4.72,,141493,0.0,0.0,3,Loide Augusto,5,267,3.45,6,2,VAS,L. Augusto,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
669,True,Gustavo Teixeira Lopes da Conceição,gustavo-mancha,3.84,,141525,2.84,8.0,3,Gustavo Mancha,3,356,8.0,6,1,FOR,G. Mancha,2.0,,,,,,,,1.0,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
670,False,Lucca Prior Pimenta,lucca-prior,1.0,,141526,0.0,0.0,3,Lucca Prior,4,356,0.0,6,0,FOR,L. Prior,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
671,True,Matheus Alves Nascimento,matheus-alves,2.31,,141607,0.01,1.0,3,Matheus Alves,4,276,1.4,6,3,SAO,M. Alves,2.0,3.0,,2.0,3.0,,,1.0,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
674,False,Athyrson Ferreira Prates,athyrson,1.0,,141771,0.0,0.0,3,Athyrson,5,280,0.0,6,0,RBB,Athyrson,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
678,True,Francis Amuzu,amuzu,4.17,,142004,-0.26,0.5,3,Amuzu,5,284,2.07,6,3,GRE,Amuzu,1.0,2.0,2.0,2.0,5.0,2.0,,1.0,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
679,False,Luis Eduardo Guedes de Souza,luis-eduardo,2.0,,142257,0.0,0.0,3,Luis Eduardo,3,284,0.0,6,0,GRE,L. Eduardo,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
680,False,Jeferson Borges dos Santos,jeferson,1.0,,142261,0.0,0.0,3,Jeferson,5,284,0.0,6,0,GRE,Jeferson,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
681,True,Nuno Gonçalo Rocha Moreira,nuno-moreira,9.31,,142279,2.02,10.7,3,Nuno Moreira,5,267,8.03,6,3,VAS,N. Moreira,4.0,1.0,1.0,1.0,7.0,1.0,1.0,,,,,,,,,1.0,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
685,False,Leonardo de Oliveira Jance,leo-jance,1.0,,143377,0.0,0.0,3,Léo Jance,2,266,0.0,6,0,FLU,L. Jance,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
0,True,Leonardo Rodrigues Condé,leo-conde,6.84,,37457,-0.26,3.45,3,Léo Condé,6,354,6.36,6,3,CEA,L. Condé,,,,,,,,,,,,,,1.0,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,False
8,False,Osvaldo Lourenço Filho,osvaldo,4.17,,42222,0.0,0.0,3,Osvaldo,5,287,0.0,6,1,VIT,Osvaldo,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,False
9,True,Cássio Roberto Ramos,cassio,8.66,,42234,-0.9,0.3,3,Cássio,1,283,4.77,7,3,CRU,Cássio,,,,,,,,2.0,,11.0,5.0,,,,,,,1.0,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,False
11,True,Fagner Conserva Lemos,fagner,5.5,,42500,-0.5,0.8,3,Fagner,2,283,0.8,6,1,CRU,Fagner,2.0,4.0,,,,,,1.0,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,False
12,False,David Braz de Oliveira Filho,david-braz,5.0,,50317,0.0,0.0,3,David Braz,3,2305,0.0,6,0,MIR,D. Braz,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,False
14,False,Walter Leandro Capeloza Artune,walter,6.0,,51413,0.0,0.0,3,Walter,1,2305,0.0,6,0,MIR,Walter,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,False
16,False,Fernando Francisco Reges,fernando,7.1,,52271,0.0,0.0,3,Fernando,4,285,2.7,7,2,INT,Fernando,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,False
18,False,Leonardo Gamalho de Souza,leo-gamalho,4.0,,53865,0.0,0.0,3,Léo Gamalho,5,2305,0.0,6,0,MIR,L. Gamalho,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,False
22,True,Alex Sandro Lobo Silva,alex-sandro,12.15,,61987,0.01,5.0,3,Alex Sandro,2,262,5.2,7,3,FLA,A. Sandro,7.0,9.0,,1.0,4.0,,,,1.0,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,False
