Unnamed: 0,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
507,5,6,-0.3,-0.23,113462,0.85,2.71,6,L. Lobato,Lenny Ivo Lobato Romanelli,lenny-lobato,True,Lenny Lobato,,SPT,292,6,,1.0,3.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
508,4,6,3.8,0.63,113687,1.08,2.85,6,D. Queiroz,Eduardo Santos Queiroz,du-queiroz,True,Du Queiroz,,SPT,292,7,,5.0,8.0,,3.0,,,,,,,,,,,,1.0,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
509,1,0,0.0,0.0,113690,0.0,2.0,6,Diógenes,Diógenes Vinícius da Silva,diogenes,False,Diógenes,,SAN,277,6,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
511,3,2,0.0,0.0,114334,2.35,4.83,6,Gamarra,Mateo Gamarra González,gamarra,False,Gamarra,,CRU,283,6,,4.0,1.0,,,,,,,,,,,,,,1.0,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
512,3,0,0.0,0.0,114790,0.0,3.0,6,Cleiton,Cleiton Santana dos Santos,cleiton,False,Cleiton,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
513,5,6,4.7,0.4,114802,3.93,11.01,6,V. Roque,Vitor Hugo Roque Ferreira,vitor-roque,True,Vitor Roque,,PAL,275,6,,10.0,5.0,3.0,2.0,12.0,,1.0,1.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
514,4,0,0.0,0.0,115025,0.0,3.0,6,Miguelito,Miguel Àngel Terceros,miguelito,False,Miguelito,,SAN,277,6,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
516,2,6,10.9,0.78,115239,7.88,12.38,6,Wesley,Wesley Vinícius França Lima,wesley,True,Wesley,,FLA,262,7,1.0,12.0,10.0,,3.0,14.0,,1.0,2.0,,,,,4.0,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
517,3,1,0.0,0.0,115246,-1.0,3.19,6,Naves,Kaiky Marques Naves,naves,False,Naves,,PAL,275,6,,,,,,,,,,,,,,,,,1.0,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
520,5,0,0.0,0.0,115404,0.0,4.0,6,R. Cruz,Rwan Philipe Rodrigues de Souza Cruz,rwan-cruz,False,Rwan Cruz,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
521,3,0,0.0,0.0,115537,0.0,3.0,6,M. Victor,Marcos Victor Ferreira da Silva,marcos-victor,False,Marcos Victor,,CEA,354,6,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
522,4,1,0.0,0.0,115563,-0.6,3.12,6,Rodriguinho,Rodrigo Henrique Santos de Souza,rodriguinho,False,Rodriguinho,,CRU,283,6,,,2.0,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
526,4,1,0.0,0.0,115914,0.0,3.34,6,E. Araújo,Everton Gustavo Fernandes Araújo,evertton-araujo,False,Evertton Araújo,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
527,5,2,-0.3,-0.52,115915,0.5,3.43,6,Lelê,Leanderson da Silva Genésio,lele,True,Lelê,,CEA,354,6,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
528,4,2,1.5,0.05,116012,2.35,4.44,6,M. Gonçalves,Matheus Gonçalves Martins,matheus-goncalves,True,Matheus Gonçalves,,FLA,262,6,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
530,2,6,7.2,1.0,116065,4.78,8.89,6,Cuiabano,Luís Eduardo Soares da Silva,cuiabano,True,Cuiabano,,BOT,263,2,1.0,4.0,7.0,1.0,2.0,6.0,,,1.0,,,,,3.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
531,1,0,0.0,0.0,116104,0.0,2.0,6,G. Lacerda,Gustavo Henrique Lacerda Ferreira,gustavo-lacerda,False,Gustavo Lacerda,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
533,2,6,9.7,1.6,116461,5.6,7.81,6,Jamerson,Jamerson Santos de Jesus,jamerson,True,Jamerson,,VIT,287,7,2.0,11.0,5.0,4.0,3.0,3.0,,1.0,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
535,3,0,0.0,0.0,117061,0.0,2.0,6,G. Knesowitsch,Gabriel Knesowitsch,gabriel-knesowitsch,False,Gabriel Knesowitsch,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
538,1,0,0.0,0.0,117404,0.0,1.0,6,Otávio,Otávio Eleodoro Rezende Costa,otavio,False,Otávio,,CRU,283,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
545,3,0,0.0,0.0,118090,0.0,2.0,6,Iago,Iago Teodoro da Silva Nogueira,iago,False,Iago,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
548,2,0,0.0,0.0,118701,0.0,2.0,6,Kevyson,Kevyson Costa e Silva,kevyson,False,Kevyson,,SAN,277,6,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
550,3,6,7.3,1.12,118758,3.97,7.39,6,Jair,Jair Paula da Cunha Filho,jair,True,Jair,,BOT,263,7,,3.0,2.0,,3.0,5.0,,,,,,,,3.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
551,5,2,0.0,0.0,118775,0.6,4.79,6,L. Díaz,Lautaro Ariel Díaz,lautaro-diaz,False,Lautaro Díaz,,CRU,283,6,,,,1.0,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
553,5,5,1.0,-0.25,120856,0.82,2.16,6,A. Sousa,Arthur Sousa Araújo,arthur-sousa,True,Arthur Sousa,,SPT,292,7,,1.0,3.0,,,7.0,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
557,4,0,0.0,0.0,121827,0.0,3.0,6,K. Rodrigues,Kauê Rodrigues Pessanha,kaue-rodrigues,False,Kauê Rodrigues,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
558,5,6,0.9,-0.06,121830,1.88,3.82,6,Janderson,Janderson de Carvalho Costa,janderson,True,Janderson,,VIT,287,7,,3.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
560,5,5,9.4,1.78,122302,4.82,5.89,6,Cristian,Cristian Renato Gonçalves Riquelme,cristian,True,Cristian,,MIR,2305,6,1.0,1.0,4.0,7.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
561,1,0,0.0,0.0,122318,0.0,3.0,6,D. Alves,Francisco Dyogo Bento Alves,dyogo-alves,False,Dyogo Alves,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
562,2,0,0.0,0.0,122320,0.0,2.0,6,D. Sales,Daniel dos Santos Sales,daniel-sales,False,Daniel Sales,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
563,4,0,0.0,0.0,122321,0.0,3.0,6,Lorran,Lorran Lucas Pereira de Sousa,lorran,False,Lorran,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
566,3,1,5.5,1.7,122406,5.5,5.7,6,Luisão,Luis Fellipe Campos Dória,luisao,True,Luisão,,SAN,277,2,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
567,5,0,0.0,0.0,122420,0.0,3.0,6,Lucca,Lucca Holanda Sampaio Tavares,lucca,False,Lucca,,INT,285,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
571,5,1,0.0,0.0,122573,3.0,3.5,6,W. Yan,Wallace Yan de Souza Barreto,wallace-yan,False,Wallace Yan,,FLA,262,6,,,,,2.0,3.0,,1.0,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
572,4,0,0.0,0.0,122660,0.0,3.0,6,Japa,João Wellington Gadelha Melo de Oliveira,japa,False,Japa,,CRU,283,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
573,3,3,0.0,0.0,122755,1.9,4.21,6,L. Cunha,Lucas de Souza Cunha,lucas-cunha,False,Lucas Cunha,,SPT,292,7,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
582,3,1,5.0,1.82,123649,5.0,2.82,6,Janderson,José Janderson da Silva Marques,janderson,True,Janderson,,CRU,283,6,,,,,,,,,,,,,,1.0,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
587,6,6,5.58,0.42,123907,4.35,6.8,6,Pepa,Pedro Miguel Marques da Costa Filipe,pepa,True,Pepa,,SPT,292,7,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
588,5,0,0.0,0.0,123960,0.0,3.0,6,Fábio,Fábio Soares dos Santos,fabio,False,Fábio,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
591,5,5,9.0,1.54,124251,2.12,5.22,6,D. Washington,Deivid Washington de Souza Eugênio,deivid-washington,True,Deivid Washington,,SAN,277,6,,,2.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
592,4,1,3.2,0.92,124271,3.2,3.92,6,G. Prado,Gustavo Prado Alves,gustavo-prado,True,Gustavo Prado,,INT,285,6,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
593,4,2,0.0,0.0,124275,1.6,5.57,6,G. Carvalho,Gabriel Carvalho Teixeira,gabriel-carvalho,False,Gabriel Carvalho,,INT,285,7,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
594,5,0,0.0,0.0,124280,0.0,3.0,6,R. Mathias,Ricardo Mathias da Silva,ricardo-mathias,False,Ricardo Mathias,,INT,285,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
595,1,0,0.0,0.0,124369,0.0,2.0,6,L. Aragão,Leonardo de Aragão Carvalho,leo-aragao,False,Léo Aragão,,CRU,283,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
596,2,0,0.0,0.0,124400,0.0,2.0,6,W. Santos,Wesley Santos Silva,wesley-santos,False,Wesley Santos,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
597,2,4,0.0,0.0,124481,4.0,7.06,6,M. Ponte,Mateo Ponte Costa,mateo-ponte,False,Mateo Ponte,,BOT,263,2,,2.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
598,2,6,5.0,-0.28,124526,7.25,9.0,6,Giay,Agustín Giay,giay,True,Giay,,PAL,275,7,,16.0,7.0,,2.0,10.0,,,,,,,,3.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
602,5,0,0.0,0.0,124757,0.0,5.0,6,N. Fernandes,Nathan Ribeiro Fernandes,nathan-fernandes,False,Nathan Fernandes,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
603,3,3,6.2,0.89,124912,1.83,4.42,6,J. Jesus,Jonathan de Jesus Alves,jonathan-jesus,True,Jonathan Jesus,,CRU,283,6,,3.0,5.0,,,1.0,,,,,,,,1.0,,,,1.0,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
607,3,0,0.0,0.0,125697,0.0,1.0,6,Leonan,Leonan Santos de Abreu,leonan,False,Leonan,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
610,4,4,0.0,0.0,126471,8.55,10.11,6,Barreal,Álvaro Martín Barreal,barreal,False,Barreal,,SAN,277,7,,9.0,3.0,2.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
614,4,0,0.0,0.0,128590,0.0,2.0,6,R. Lucas,Rayan Lucas Marques de Souza,rayan-lucas,False,Rayan Lucas,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
615,5,6,4.3,-0.19,128915,2.75,10.77,6,Estêvão,Estêvão Willian Almeida de Oliveira Gonçalves,estevao,True,Estêvão,,PAL,275,7,1.0,2.0,8.0,1.0,7.0,11.0,,4.0,1.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
616,4,0,0.0,0.0,129317,0.0,2.0,6,F. Cardoso,Felipe Cardoso,felipe-cardoso,False,Felipe Cardoso,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
619,2,0,0.0,0.0,130190,0.0,2.0,6,Carbone,João Victor Schlickmann Carbone,carbone,False,Carbone,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
621,4,0,0.0,0.0,130265,0.0,1.0,6,K. Lindes,Kauan Gabriel Cordeiro Lindes,kauan-lindes,False,Kauan Lindes,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
624,2,0,0.0,0.0,130319,0.0,1.0,6,Maykon,Maykon Kesley de Jesus Ramalho,maykon,False,Maykon,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
625,4,0,0.0,0.0,130382,0.0,2.0,6,G. Gomes,Guilherme Henrique Bernardineli Gomes,guilherme-gomes,False,Guilherme Gomes,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
626,5,5,-2.0,-0.93,130386,0.84,2.65,6,Maceió,Everton Leandro de Oliveira Santos,maceio,True,Maceió,,MIR,2305,6,,1.0,2.0,1.0,4.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
628,5,0,0.0,0.0,130612,0.0,4.0,6,Luighi,Luighi Hanri Sousa Santos,luighi,False,Luighi,,PAL,275,6,,,,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
631,5,0,0.0,0.0,131512,0.0,3.0,6,Yarlen,Yarlen Faustino Augusto,yarlen,False,Yarlen,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
632,4,1,0.5,0.09,131515,0.5,1.09,6,Hyan,Hyan Carvalho Machado Silva,hyan,True,Hyan,,SAN,277,6,,,,,,1.0,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
633,2,4,0.0,0.0,131516,4.55,6.41,6,J. Chermont,João Pedro Chermont Crema,jp-chermont,False,JP Chermont,,SAN,277,6,,11.0,8.0,,1.0,1.0,,2.0,2.0,,,,,1.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
637,3,0,0.0,0.0,131757,0.0,2.0,6,Serafim,Vinicius Lima Serafim,serafim,False,Serafim,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
640,5,2,0.0,0.0,132301,4.55,4.93,6,A. Martínez,Silvio Alejandro Martínez,alejandro-martinez,False,Alejandro Martínez,,CEA,354,6,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
641,3,6,6.0,0.67,132553,2.53,3.43,6,Jemmes,Jemmes Bruno Ribeiro da Silva,jemmes,True,Jemmes,,MIR,2305,7,,11.0,8.0,,2.0,1.0,,,1.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
645,4,1,0.0,-0.1,133673,0.0,0.9,6,M. Xavier,Mateus Xavier de Sousa,mateus-xavier,True,Mateus Xavier,,SAN,277,6,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
646,3,1,2.0,0.56,133679,2.0,2.56,6,Benedetti,Luiz Gustavo Roncholeta Benedetti,benedetti,True,Benedetti,,PAL,275,6,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
648,4,1,0.0,0.0,136306,3.4,2.13,6,L. Otávio,Luis Otávio Costa de Aquino,luis-otavio,False,Luis Otávio,,INT,285,6,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
649,5,0,0.0,0.0,137089,0.0,1.0,6,Shola,Ogundana Shola Elijah,shola,False,Shola,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
651,5,0,0.0,0.0,137375,0.0,1.0,6,Micael,Micael de Barros Viturino,micael,False,Micael,,SPT,292,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
652,5,0,0.0,0.0,137542,0.0,1.0,6,K. Kenji,Kaique Kenji Takamura Correa,kaique-kenji,False,Kaique Kenji,,CRU,283,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
653,3,0,0.0,0.0,137618,0.0,3.0,6,C. Sampaio,Clayton Sampaio Pereira,clayton-sampaio,False,Clayton Sampaio,,INT,285,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
655,5,0,0.0,0.0,139000,0.0,2.0,6,F. Teresa,Felipe Gabriel Cunha Teresa,felipe-teresa,False,Felipe Teresa,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
656,4,0,0.0,0.0,139001,0.0,2.0,6,Figueiredo,Vitor dos Santos Figueiredo,figueiredo,False,Figueiredo,,PAL,275,5,,,,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
657,6,6,10.85,0.96,139076,8.01,13.18,6,F. Luís,Filipe Luís Kasmirski,filipe-luis,True,Filipe Luís,,FLA,262,7,,,,,,,,,,,,4.0,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
658,2,0,0.0,0.0,139345,0.0,1.0,6,K. Prates,Kauã Prates de Almeida,kaua-prates,False,Kauã Prates,,CRU,283,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
661,5,2,0.0,-0.11,140365,-0.15,1.42,6,L. Meirelles,Luca Oliveira Meirelles,luca-meirelles,True,Luca Meirelles,,SAN,277,6,,,1.0,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
663,3,0,0.0,0.0,140492,0.0,2.0,6,J. Victor,João Victor de Souza Cunha,joao-victor,False,João Victor,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
668,3,0,0.0,0.0,141078,0.0,1.0,6,F. Vieira,Felipe Vieira da Silva,felipe-vieira,False,Felipe Vieira,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
669,5,0,0.0,0.0,141083,0.0,2.0,6,R. Lobato,Rafael Genuino Lobato,rafael-lobato,False,Rafael Lobato,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
672,1,0,0.0,0.0,141145,0.0,2.0,6,Davi,Davi Medeiros Serrano Lira,davi,False,Davi,,SPT,292,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
673,2,0,0.0,0.0,141151,0.0,3.0,6,Felipinho,Felipe Gabriel dos Santos Silva,felipinho,False,Felipinho,,SPT,292,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
674,4,0,0.0,0.0,141156,0.0,1.0,6,Adriel,Adriel Gomes do Nascimento,adriel,False,Adriel,,SPT,292,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
675,4,0,0.0,0.0,141158,0.0,2.0,6,Breno,Breno José da Silva Santos,breno,False,Breno,,SPT,292,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
676,4,3,5.5,0.86,141160,2.5,5.35,6,Z. Lucas,José Lucas Gomes da Silva,ze-lucas,True,Zé Lucas,,SPT,292,6,,2.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
677,5,0,0.0,0.0,141401,0.0,3.0,6,K. Queiroz,Kayke Gouvêa Queiroz,kayke-queiroz,False,Kayke Queiroz,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
681,4,2,0.0,0.0,141451,4.0,3.97,6,Allan,Allan Andrade Elias,allan,False,Allan,,PAL,275,6,,5.0,,,,1.0,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
