Unnamed: 0,atletas.posicao_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.entrou_em_campo,atletas.apelido,atletas.rodada_id,atletas.preco_num,atletas.slug,atletas.variacao_num,atletas.nome,CA,DS,FC,FS,SG,FD,FF,I,CV,A,FT,G,DE,DP,GS,PS,PC,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
603,3,2.05,,125488,6,264,COR,2,0.0,J. Pedro,False,João Pedro,11,4.29,joao-pedro,0.0,João Pedro de Sousa Rodrigues,2.0,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
604,3,0.0,,125697,6,2305,MIR,0,0.0,Leonan,False,Leonan,11,1.0,leonan,0.0,Leonan Santos de Abreu,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
606,4,0.69,,126182,6,267,VAS,7,0.0,Paulinho,False,Paulinho,11,4.3,paulinho,0.0,Paulo Lucas Santos de Paula,1.0,4.0,9.0,5.0,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
607,4,6.33,,126471,7,277,SAN,8,5.5,Barreal,True,Barreal,11,9.93,barreal,0.13,Álvaro Martín Barreal,,17.0,6.0,7.0,,3.0,5.0,1.0,,,,2.0,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
608,4,3.1,,126900,6,264,COR,6,0.0,I. Coronado,False,Igor Coronado,11,6.56,igor-coronado,0.0,Igor Caique Coronado,1.0,5.0,6.0,5.0,,3.0,1.0,,,,,1.0,,,,,1.0,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
612,4,0.0,,128590,6,262,FLA,0,0.0,R. Lucas,False,Rayan Lucas,11,2.0,rayan-lucas,0.0,Rayan Lucas Marques de Souza,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
615,3,0.0,,129659,6,265,BAH,0,0.0,K. Davi,False,Kauã Davi,11,1.0,kaua-davi,0.0,Kauã Davi Fernandes Braga,,,,,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
616,5,1.2,,129663,6,265,BAH,1,0.0,R. Pablo,False,Ruan Pablo,11,1.35,ruan-pablo,0.0,Ruan Pablo Barbosa Sousa,,,,,,1.0,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
617,4,0.0,,129666,6,267,VAS,0,0.0,JP,False,JP,11,2.0,jp,0.0,João Pedro Murilo de Paula Morais,,,,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
618,2,0.0,,130190,6,262,FLA,0,0.0,Carbone,False,Carbone,11,2.0,carbone,0.0,João Victor Schlickmann Carbone,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
619,4,0.0,,130255,6,267,VAS,0,0.0,G. Estrella,False,Guilherme Estrella,11,3.0,guilherme-estrella,0.0,Guilherme Estrella de Paiva,,,,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
621,4,0.6,,130279,6,267,VAS,2,0.0,L. Zuccarello,False,Lukas Zuccarello,11,1.9,lukas-zuccarello,0.0,Lukas Rocha Zuccarello,,1.0,1.0,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
622,1,0.0,,130280,6,267,VAS,0,0.0,P. Gabriel,False,Phillipe Gabriel,11,1.0,phillipe-gabriel,0.0,Phillipe Gabriel Pires de Oliveira,,,,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
624,4,0.0,,130382,6,262,FLA,0,0.0,G. Gomes,False,Guilherme Gomes,11,2.0,guilherme-gomes,0.0,Guilherme Henrique Bernardineli Gomes,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
625,5,0.84,,130386,6,2305,MIR,5,0.0,Maceió,False,Maceió,11,2.65,maceio,0.0,Everton Leandro de Oliveira Santos,1.0,1.0,2.0,2.0,,1.0,4.0,1.0,,,,,,,,,1.0,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
626,3,1.95,,130393,6,267,VAS,4,0.0,L. Gustavo,False,Luiz Gustavo,11,1.91,luiz-gustavo,0.0,Luiz Gustavo Marinho Ribeiro dos Santos,3.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
627,5,0.0,,130507,6,286,JUV,0,0.0,Marlon,False,Marlon,11,1.0,marlon,0.0,Marlon Santos Teodoro,,,,,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
630,2,9.8,,130811,6,277,SAN,2,0.7,Souza,True,Souza,11,7.1,souza,-1.18,João Victor de Souza Menezes,,6.0,3.0,3.0,1.0,,,,,1.0,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
635,4,0.5,,131515,6,277,SAN,1,0.0,Hyan,False,Hyan,11,1.09,hyan,0.0,Hyan Carvalho Machado Silva,,,,1.0,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
636,2,4.48,,131516,6,277,SAN,5,0.0,J. Chermont,False,JP Chermont,11,6.42,jp-chermont,0.0,João Pedro Chermont Crema,2.0,14.0,9.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
639,1,0.0,,131753,6,264,COR,0,0.0,F. Longo,False,Felipe Longo,11,1.0,felipe-longo,0.0,Felipe Longo Fernandes da Silva,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
641,4,0.0,,131825,6,286,JUV,2,0.0,D. Góes,False,Davi Góes,11,2.25,davi-goes,0.0,Davi Goes Silva Ferreira Carvalho,,,,,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
643,5,4.55,,132301,6,354,CEA,2,0.0,A. Martínez,False,Alejandro Martínez,11,4.93,alejandro-martinez,0.0,Silvio Alejandro Martínez,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
644,3,4.89,,132553,6,2305,MIR,11,9.5,Jemmes,True,Jemmes,11,5.73,jemmes,0.33,Jemmes Bruno Ribeiro da Silva,1.0,24.0,13.0,4.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
647,5,0.2,,133543,6,264,COR,1,0.2,G. Negão,True,Gui Negão,11,1.87,gui-negao,-0.13,Guilherme William Silva Inácio,,,1.0,1.0,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
649,4,0.5,,133673,6,277,SAN,3,0.0,M. Xavier,False,Mateus Xavier,11,1.0,mateus-xavier,0.0,Mateus Xavier de Sousa,,1.0,,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
652,4,-0.3,,134246,6,285,INT,1,0.0,Y. Noal,False,Yago Noal,11,0.79,yago-noal,0.0,Yago Eduardo Noal Lopes,,,1.0,,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
653,4,1.98,,136306,6,285,INT,5,0.0,L. Otávio,False,Luis Otávio,11,2.87,luis-otavio,0.0,Luis Otávio Costa de Aquino,,6.0,2.0,3.0,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
654,5,0.0,,137089,6,262,FLA,0,0.0,Shola,False,Shola,11,1.0,shola,0.0,Ogundana Shola Elijah,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
657,5,0.5,,137542,6,283,CRU,1,0.0,K. Kenji,False,Kaique Kenji,11,1.11,kaique-kenji,0.0,Kaique Kenji Takamura Correa,,,,1.0,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
658,3,-0.3,,137618,6,285,INT,1,0.0,C. Sampaio,False,Clayton Sampaio,11,2.61,clayton-sampaio,0.0,Clayton Sampaio Pereira,,,1.0,,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
660,5,0.0,,139000,6,262,FLA,0,0.0,F. Teresa,False,Felipe Teresa,11,2.0,felipe-teresa,0.0,Felipe Gabriel Cunha Teresa,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
662,6,8.0,,139076,6,262,FLA,11,12.32,F. Luís,True,Filipe Luís,11,13.59,filipe-luis,0.59,Filipe Luís Kasmirski,,,,,,,,,,,,,,,,,,7.0,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
663,2,0.0,,139345,6,283,CRU,0,0.0,K. Prates,False,Kauã Prates,11,1.0,kaua-prates,0.0,Kauã Prates de Almeida,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
666,5,0.3,,140365,6,277,SAN,4,0.0,L. Meirelles,False,Luca Meirelles,11,1.44,luca-meirelles,0.0,Luca Oliveira Meirelles,,1.0,1.0,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
669,3,0.0,,140492,6,262,FLA,0,0.0,J. Victor,False,João Victor,11,2.0,joao-victor,0.0,João Victor de Souza Cunha,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
670,4,0.0,,140494,6,262,FLA,0,0.0,J. Alves,False,João Alves,11,1.0,joao-alves,0.0,João Victor Alves Ferreira,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
675,3,0.0,,141078,6,262,FLA,0,0.0,F. Vieira,False,Felipe Vieira,11,1.0,felipe-vieira,0.0,Felipe Vieira da Silva,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
685,2,0.0,,141405,6,267,VAS,0,0.0,Avellar,False,Avellar,11,1.0,avellar,0.0,Riquelme Avellar da Silva Fortes,,,,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
686,3,1.7,,141419,6,265,BAH,1,0.0,F. Lippert,False,Fredi Lippert,11,1.5,fredi-lippert,0.0,Frederico Lippert Neto Gomes,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
691,2,0.0,,141467,6,285,INT,0,0.0,Pablo,False,Pablo,11,1.0,pablo,0.0,Pablo Pereira da Costa,,,,,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
692,5,1.2,,141493,6,267,VAS,7,-0.3,L. Augusto,True,Loide Augusto,11,3.21,loide-augusto,-0.28,Loide António Augusto,1.0,4.0,6.0,4.0,,2.0,1.0,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
700,4,0.0,,141628,6,262,FLA,0,0.0,P. Lúcio,False,Pablo Lúcio,11,1.0,pablo-lucio,0.0,Pablo Lúcio,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
702,4,3.65,,141754,6,277,SAN,10,0.0,G. Bontempo,True,Gabriel Bontempo,11,5.69,gabriel-bontempo,-0.25,Gabriel Morais Silva Bontempo,,16.0,3.0,12.0,,,3.0,,,1.0,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
703,2,5.18,,141763,6,354,CEA,8,2.0,F. Souza,True,Fabiano Souza,11,6.99,fabiano-souza,-0.84,Fabiano Josué de Souza Silva,3.0,11.0,13.0,15.0,4.0,1.0,4.0,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
705,4,0.0,,141776,6,277,SAN,0,0.0,G. Henrique,False,Gustavo Henrique,11,1.0,gustavo-henrique,0.0,Gustavo Henrique Pereira,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
707,5,3.3,,141806,6,354,CEA,3,0.0,Guilherme,False,Guilherme,11,4.15,guilherme,0.0,Guilherme Luiz Oliveira da Silva,,5.0,3.0,5.0,,,1.0,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
708,2,0.0,,141868,6,277,SAN,0,0.0,V. Lira,False,Vinicius Lira,11,3.0,vinicius-lira,0.0,Vinicius Rodrigues Lira,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
709,4,1.2,,141995,6,264,COR,1,0.0,Dieguinho,False,Dieguinho,11,1.35,dieguinho,0.0,Diego da Cruz Lopes,,1.0,1.0,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
714,5,4.82,,142279,7,267,VAS,10,1.5,N. Moreira,True,Nuno Moreira,11,7.71,nuno-moreira,-0.64,Nuno Gonçalo Rocha Moreira,1.0,9.0,3.0,13.0,,6.0,3.0,5.0,,1.0,,2.0,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
717,4,0.0,,143295,6,262,FLA,0,0.0,Joshua,False,Joshua,11,2.0,joshua,0.0,Caio Joshua Lana de Andrade,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
718,4,0.0,,143350,6,283,CRU,1,0.0,M. Rhikman,False,Murilo Rhikman,11,0.91,murilo-rhikman,0.0,Murilo Rhikman Alves Pimentel,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
720,2,0.0,,143452,6,264,COR,0,0.0,G. Caipira,False,Gabriel Caipira,11,1.0,gabriel-caipira,0.0,Gabriel Henrique Soares da Silva,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
722,5,0.0,,143488,6,285,INT,1,0.0,Raykkonen,False,Raykkonen,11,0.91,raykkonen,0.0,Raykkonen Pereira Soares,,,,,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
724,3,0.0,,144255,6,277,SAN,0,0.0,J. Alencar,False,João Alencar,11,1.0,joao-alencar,0.0,João Alencar Santos Paes da Costa,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
0,6,5.78,,37281,7,284,GRE,7,10.61,M. Menezes,True,Mano Menezes,11,10.52,mano-menezes,0.78,Luis Antônio Venker de Menezes,,,,,,,,,,,,,,,,,,3.0,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,False
2,1,3.36,,37656,6,266,FLU,11,10.2,Fábio,True,Fábio,11,9.71,fabio,1.49,Fábio Deivson Lopes Maciel,1.0,,,,3.0,,,,,,,,27.0,,12.0,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,False
3,3,2.22,,37715,6,266,FLU,7,5.5,T. Silva,True,Thiago Silva,11,8.87,thiago-silva,0.53,Thiago Emiliano da Silva,,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,False
5,5,5.17,,39148,7,282,CAM,10,3.5,Hulk,True,Hulk,11,14.31,hulk,-0.98,Givanildo Vieira de Souza,3.0,4.0,11.0,23.0,,10.0,10.0,5.0,,2.0,1.0,1.0,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,False
6,4,1.94,,39656,7,282,CAM,7,-1.1,A. Franco,True,Alan Franco,11,4.56,alan-franco,-1.21,Alan Steven Franco Palma,1.0,10.0,9.0,3.0,,,1.0,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,False
8,6,5.75,,41929,6,266,FLU,10,10.65,R. Gaúcho,True,Renato Gaúcho,11,10.66,renato-gaucho,0.9,Renato Portaluppi,,,,,,,,,,,,,,,,,,6.0,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,False
9,5,2.25,,42222,6,287,VIT,6,0.0,Osvaldo,False,Osvaldo,11,4.19,osvaldo,0.0,Osvaldo Lourenço Filho,1.0,2.0,2.0,5.0,,2.0,3.0,2.0,,1.0,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,False
11,6,5.99,,42411,7,282,CAM,11,7.64,Cuca,True,Cuca,11,10.4,cuca,0.3,Alexi Stival,,,,,,,,,,,,,,,,,,4.0,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,False
14,3,4.6,,50353,6,356,FOR,3,0.0,Titi,False,Titi,11,6.28,titi,0.0,Christian Chagas Tarouco,,5.0,4.0,1.0,2.0,,,,1.0,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,False
18,3,3.34,,52827,6,356,FOR,5,0.0,D. Luiz,False,David Luiz,11,7.23,david-luiz,0.0,David Luiz Moreira Marinho,1.0,4.0,4.0,1.0,2.0,,3.0,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,False
23,4,1.69,,62977,6,266,FLU,7,0.0,Ganso,True,Ganso,11,6.62,ganso,-1.08,Paulo Henrique Chagas de Lima,1.0,5.0,1.0,8.0,,,2.0,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,False
25,2,0.0,,63013,6,275,PAL,0,0.0,M. Rocha,False,Marcos Rocha,11,7.0,marcos-rocha,0.0,Marcos Luis Rocha Aquino,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,False
27,4,1.75,,63289,5,284,GRE,7,0.0,Edenílson,False,Edenílson,11,4.97,edenilson,0.0,Edenílson Andrade dos Santos,3.0,3.0,5.0,7.0,,,1.0,,,,,1.0,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,False
30,4,2.1,,68811,5,276,SAO,3,0.0,Oscar,False,Oscar,11,15.36,oscar,0.0,Oscar dos Santos Emboaba Júnior,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,False
31,1,0.0,,68872,6,275,PAL,0,0.0,M. Lomba,False,Marcelo Lomba,11,7.0,marcelo-lomba,0.0,Marcelo Lomba do Nascimento,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,False
33,5,3.26,,68920,6,282,CAM,5,0.0,Dudu,False,Dudu,11,9.15,dudu,0.0,Eduardo Pereira Rodrigues,,4.0,4.0,7.0,,,,,,,,1.0,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,False
35,1,3.85,,68928,7,276,SAO,10,5.8,Rafael,True,Rafael,11,9.75,rafael,0.63,Rafael Pires Monteiro,2.0,,,5.0,2.0,,,,,,,,30.0,,11.0,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,False
36,5,2.52,,68952,2,356,FOR,6,4.7,Marinho,True,Marinho,11,6.65,marinho,1.03,Mário Sérgio Santos Costa,,3.0,9.0,10.0,,1.0,1.0,7.0,1.0,2.0,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,False
37,4,6.71,,68991,5,356,FOR,7,0.0,L. Sasha,False,Lucas Sasha,11,8.3,lucas-sasha,0.0,Lucas Pacheco Affini,,30.0,13.0,7.0,,2.0,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,False
39,3,0.0,,69014,6,266,FLU,0,0.0,Manoel,False,Manoel,11,5.0,manoel,0.0,Manoel Messias Silva Carvalho,,,,,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,False
41,5,3.27,,69138,6,292,SPT,7,1.9,Pablo,True,Pablo,11,6.43,pablo,-0.21,Pablo Felipe Teixeira,1.0,5.0,8.0,10.0,,2.0,5.0,6.0,,,,1.0,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,False
42,4,1.22,,69140,6,263,BOT,4,5.2,Allan,True,Allan,11,4.23,allan,0.92,Allan Marques Loureiro,1.0,3.0,6.0,4.0,,1.0,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,False
44,4,0.0,,70164,5,276,SAO,0,0.0,L. Moura,False,Lucas Moura,11,5.0,lucas-moura,0.0,Lucas Rodrigues Moura da Silva,,,,,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,False
46,3,0.0,,70221,6,287,VIT,0,0.0,B. Uvini,False,Bruno Uvini,11,4.0,bruno-uvini,0.0,Bruno Uvini Bortolança,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,False
47,5,4.62,,70360,7,280,RBB,11,0.0,E. Sasha,True,Eduardo Sasha,11,8.02,eduardo-sasha,-0.47,Eduardo Colcenti Antunes,1.0,4.0,3.0,12.0,,8.0,9.0,1.0,,1.0,1.0,2.0,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,False
48,1,1.1,,70449,6,287,VIT,1,0.0,Gabriel,False,Gabriel,11,3.66,gabriel,0.0,Gabriel Vasconcelos Ferreira,,,,1.0,,,,,,,,,2.0,,2.0,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,False
49,4,2.86,,70592,6,275,PAL,8,0.0,F. Anderson,False,Felipe Anderson,11,6.7,felipe-anderson,0.0,Felipe Anderson Pereira Gomes,,9.0,8.0,5.0,,2.0,5.0,1.0,,,1.0,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,False
52,2,5.1,,70916,6,356,FOR,5,0.0,D. Barbosa,False,Diogo Barbosa,11,8.22,diogo-barbosa,0.0,Diogo Barbosa Mendanha,,3.0,1.0,5.0,2.0,,1.0,,,,,1.0,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,False
56,4,9.6,,71536,5,276,SAO,1,0.0,L. Gustavo,False,Luiz Gustavo,11,10.73,luiz-gustavo,0.0,Luiz Gustavo Dias,,4.0,4.0,2.0,,,1.0,,,,1.0,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,False
58,1,5.44,,71631,6,275,PAL,11,-0.7,Weverton,True,Weverton,11,8.3,weverton,-0.5,Weverton Pereira da Silva,1.0,,,6.0,5.0,,,,,,,,26.0,1.0,8.0,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,False
59,2,-0.95,,71680,5,287,VIT,2,0.0,R. Cáceres,False,Raúl Cáceres,11,1.72,raul-caceres,0.0,Raúl Alejandro Cáceres Bogado,1.0,,3.0,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,False
