,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,I,SG,A,FT,G,CV,PC,PS,DE,GS,V,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
248,5,118238,16,284,4,6,0.0,0.9,0.0,2.17,False,ronald,Ronald,Ronald,Ronald Cardoso Falkoski,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
249,7,108548,16,284,5,6,0.0,2.16,0.0,3.47,False,aravena,Aravena,Aravena,Alexander Ernesto Aravena Guzmán,1,2,2,0,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
250,5,111309,16,284,3,7,0.0,6.88,0.0,10.16,False,gustavo-martins,Gustavo Martins,G. Martins,Gustavo Martins de Souza Santos,1,10,8,3,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
251,9,113397,16,284,5,7,0.0,6.61,0.0,9.77,False,cristian-olivera,Cristian Olivera,C. Olivera,Cristian Gonzalo Olivera Ibarra,2,16,14,5,4,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
252,0,112616,16,284,1,6,0.0,-3.0,0.0,3.83,False,gabriel-grando,Gabriel Grando,G. Grando,Gabriel Hamester Grando,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
253,8,103764,16,286,5,7,0.8,1.16,-0.12,3.86,True,gabriel-veron,Gabriel Veron,G. Veron,Gabriel Veron Fonseca de Souza,0,3,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
254,8,72801,16,286,3,7,1.7,0.78,0.06,2.84,True,wilker-angel,Wilker Ángel,W. Ángel,Wílker José Ángel Romero,2,3,10,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
255,5,104253,16,286,3,6,0.0,2.22,0.0,5.51,False,adriano-martins,Adriano Martins,A. Martins,Adriano Martins da Fonseca,1,4,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
256,13,80129,16,286,4,7,2.3,3.48,-0.08,6.04,True,jadson,Jadson,Jadson,Jadson Alves dos Santos,4,23,17,3,3,20,2,0,1,0,0,0,1,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
257,12,95131,16,286,5,7,0.0,4.86,-0.92,8.3,True,gabriel-taliari,Gabriel Taliari,G. Taliari,Gabriel Pereira Taliari,0,11,15,4,6,16,3,0,2,1,2,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
258,10,63110,16,286,2,6,0.0,2.89,0.0,5.43,False,alan-ruschel,Alan Ruschel,A. Ruschel,Alan Luciano Ruschel,2,10,8,0,0,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
259,7,86820,16,286,2,7,2.0,2.94,-0.03,4.33,True,reginaldo,Reginaldo,Reginaldo,Reginaldo Lopes de Jesus,1,3,1,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
260,13,111407,16,286,4,7,3.0,4.56,-0.53,6.72,True,luis-mandaca,Luis Mandaca,L. Mandaca,Luis Gustavo da Silva Machado Duarte,1,24,20,2,8,21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
261,5,91509,16,286,3,6,0.0,2.04,0.0,4.25,False,rodrigo-sam,Rodrigo Sam,R. Sam,Rodrigo Eduardo da Silva,2,8,8,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
262,8,90588,16,286,4,3,2.7,2.88,-0.11,4.72,True,caique,Caíque,Caíque,Caique de Jesus Gonçalves,3,15,16,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
263,8,122861,16,286,3,7,0.0,2.07,-0.16,4.65,True,abner,Abner,Abner,Abner Salles da Silva,1,4,3,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
264,9,115594,16,286,2,3,-1.3,2.1,-0.09,3.09,True,marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Lima Batista Silva,3,11,11,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
265,0,91627,16,286,4,6,0.0,0.0,0.0,3.0,False,dudu-vieira,Dudu Vieira,D. Vieira,Carlos Eduardo de Souza Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
266,14,109899,16,286,5,7,2.4,4.39,0.21,6.69,True,batalla,Batalla,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,2,12,12,5,4,22,1,0,1,0,3,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
267,0,117336,16,286,3,5,0.0,0.0,0.0,4.0,False,cipriano,Cipriano,Cipriano,João Luiz da Silva Cipriano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
268,14,78605,16,280,4,7,4.2,3.8,0.35,6.41,True,gabriel,Gabriel,Gabriel,Gabriel Girotto Franco,3,28,21,1,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
269,15,70360,16,280,5,7,2.3,4.4,0.02,8.28,True,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,3,6,4,10,11,17,1,0,1,1,3,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
270,15,87225,16,280,3,6,1.5,4.56,-0.07,8.11,True,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,2,19,9,2,4,12,0,5,1,1,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
271,14,110715,16,280,2,7,2.3,5.05,0.25,7.35,True,andres-hurtado,Andrés Hurtado,A. Hurtado,José Andrés Hurtado Cheme,2,24,18,1,5,4,0,6,0,0,1,1,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
272,8,94067,16,280,4,5,0.0,2.27,0.0,4.9,False,matheus-fernandes,Matheus Fernandes,M. Fernandes,Matheus Fernandes Siqueira,1,13,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
273,0,113690,16,277,1,6,0.0,0.0,0.0,2.0,False,diogenes,Diógenes,Diógenes,Diógenes Vinícius da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
274,16,103295,16,280,4,7,0.5,2.83,-0.13,5.67,True,eric-ramires,Eric Ramires,E. Ramires,Eric dos Santos Rodrigues,1,17,13,2,3,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
275,8,103014,16,280,5,6,0.0,3.29,0.0,4.97,False,laquintana,Laquintana,Laquintana,Ignacio Jesús Laquintana Marsico - Nacho,0,5,1,0,3,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
276,2,106160,16,280,1,7,0.0,7.6,0.0,7.09,False,lucao,Lucão,Lucão,Lucas Alexandre Galdino de Azevedo,1,0,0,0,0,1,0,1,0,0,0,0,0,0,9,1,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
277,2,107744,16,280,4,6,0.5,1.4,-0.49,4.96,True,praxedes,Praxedes,Praxedes,Bruno Conceição Praxedes,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
278,6,110909,16,280,2,7,1.2,5.3,-0.17,7.49,True,guilherme-lopes,Guilherme Lopes,G. Lopes,Guilherme Lopes de Almeida,2,9,5,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
279,14,112886,16,280,5,7,13.1,4.63,1.55,9.2,True,lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,1,24,27,6,11,15,5,0,2,0,1,1,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
280,13,108133,16,280,5,6,-0.4,3.26,-0.63,6.48,True,isidro-pitta,Isidro Pitta,I. Pitta,Isidro Miguel Pitta Saldívar,3,1,10,3,4,7,5,0,1,0,4,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
281,14,122897,16,280,3,7,1.2,3.3,-0.95,5.81,True,guzman-rodriguez,Guzmán Rodríguez,G. Rodríguez,Guzmán Rodríguez Ferrari,3,7,10,2,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
282,15,115248,16,280,4,7,7.6,4.36,0.8,8.08,True,jhon-jhon,Jhon Jhon,J. Jhon,Jhonatan dos Santos Rosa,2,9,11,5,8,32,1,0,2,1,2,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
283,0,104588,16,280,1,5,0.0,0.0,0.0,2.0,False,fabricio,Fabrício,Fabrício,Fabrício Oliveira de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
284,7,106434,16,280,3,2,3.2,5.1,0.06,8.19,True,eduardo-santos,Eduardo Santos,E. Santos,Eduardo Gonzaga Mendes Santos,0,10,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
285,8,117314,16,280,5,6,0.0,1.17,0.0,2.02,False,thiago-borbas,Thiago Borbas,T. Borbas,Thiago Nicolás Borbas Silva,3,1,5,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
286,0,100695,16,280,5,6,0.0,0.0,0.0,5.0,False,fernando,Fernando,Fernando,Fernando dos Santos Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
287,7,122394,16,280,4,6,0.0,0.76,0.0,2.66,False,gustavinho,Gustavinho,Gustavinho,Gustavo Ribeiro Neves,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
288,10,124239,16,280,5,6,1.5,1.89,-0.15,3.66,True,henry-mosquera,Henry Mosquera,H. Mosquera,Henry David Mosquera Sánchez,0,6,6,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
289,16,126977,16,280,6,7,4.65,5.99,0.32,9.29,True,fernando-seabra,Fernando Seabra,F. Seabra,Fernando Seabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
290,8,84847,16,277,3,7,4.9,2.57,0.75,5.63,True,luan-peres,Luan Peres,L. Peres,Luan Peres Petroni,4,6,12,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
291,16,132580,16,280,5,7,6.3,3.6,0.75,6.67,True,vinicinho,Vinicinho,Vinicinho,Vinicius Mendonça Pereira,2,18,14,5,6,31,4,0,2,0,0,0,0,1,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
292,7,105213,16,280,2,6,0.0,3.25,0.0,6.15,False,sant-anna,Sant'Anna,Sant'Anna,Ariel Agustín Sant'Anna Quintero,2,8,5,1,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
293,4,113157,16,280,2,6,0.0,2.13,0.0,4.8,False,nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,0,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
294,8,74187,16,277,4,2,0.0,1.38,0.0,3.61,False,rincon,Rincón,Rincón,Tomás Eduardo Rincón Hernández,3,9,18,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
295,15,103056,16,277,1,7,0.6,5.29,-0.78,6.65,True,gabriel-brazao,Gabriel Brazão,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,0,1,0,0,0,3,0,4,0,0,0,0,0,0,58,19,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
296,5,93372,16,277,3,6,1.9,3.68,-0.69,6.53,True,joao-basso,João Basso,J. Basso,João Othávio Basso,2,7,7,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
297,6,68923,16,277,3,3,-1.0,2.08,-0.03,5.03,False,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,3,7,7,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
298,14,93882,16,280,1,3,2.7,4.75,0.27,7.71,True,cleiton,Cleiton,Cleiton,Cleiton Schwengber,3,0,0,0,0,4,0,5,0,0,0,0,0,0,45,16,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
299,14,102975,16,277,2,2,3.3,5.75,0.27,9.44,True,escobar,Escobar,Escobar,Gonzalo Daniel Escobar,1,45,22,1,5,11,1,3,0,0,0,1,2,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
300,11,87470,16,277,4,6,0.0,2.16,0.0,5.1,False,thaciano,Thaciano,Thaciano,Thaciano Mickael da Silva,0,7,2,1,3,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
301,12,126471,16,277,4,7,11.2,6.61,1.07,11.18,True,barreal,Barreal,Barreal,Álvaro Martín Barreal,0,23,9,4,8,9,1,0,0,0,4,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
302,2,88423,16,277,2,6,0.0,4.7,0.0,6.64,False,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
303,0,85425,16,277,1,6,0.0,-1.0,0.0,6.45,False,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
304,0,115025,16,277,4,6,0.0,0.0,0.0,3.0,False,miguelito,Miguelito,Miguelito,Miguel Àngel Terceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
305,14,124251,16,277,5,7,6.0,1.93,0.94,4.62,True,deivid-washington,Deivid Washington,D. Washington,Deivid Washington de Souza Eugênio,0,2,5,2,4,12,1,0,0,2,1,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
306,3,122406,16,277,3,6,0.0,4.23,0.0,6.27,False,luisao,Luisão,Luisão,Luis Fellipe Campos Dória,1,5,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
307,10,94156,16,277,4,6,0.0,1.53,0.0,4.48,False,diego-pituca,Diego Pituca,D. Pituca,Diego Cristiano Evaristo,2,4,6,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
308,5,131516,16,277,2,6,0.0,4.28,0.0,6.05,False,jp-chermont,JP Chermont,J. Chermont,João Pedro Chermont Crema,3,14,9,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
309,12,91866,16,277,3,7,0.0,4.15,0.0,6.89,False,ze-ivaldo,Zé Ivaldo,Z. Ivaldo,José Ivaldo Almeida Silva,4,19,13,0,10,9,3,2,0,0,1,0,1,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
310,13,141754,16,277,4,6,5.3,3.46,0.8,6.37,True,gabriel-bontempo,Gabriel Bontempo,G. Bontempo,Gabriel Morais Silva Bontempo,0,21,4,0,4,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
311,12,97810,16,287,5,3,17.9,4.4,2.57,8.33,True,erick,Erick,Erick,Erick de Arruda Serafim,3,8,10,5,8,27,0,0,2,1,1,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
312,0,141868,16,277,2,6,0.0,0.0,0.0,3.0,False,vinicius-lira,Vinicius Lira,V. Lira,Vinicius Rodrigues Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
313,5,95466,16,277,2,2,1.7,3.38,-0.66,6.93,True,igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,2,7,3,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
314,3,133673,16,277,4,6,0.0,0.5,0.0,1.0,False,mateus-xavier,Mateus Xavier,M. Xavier,Mateus Xavier de Sousa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
315,0,97645,16,287,1,6,0.0,0.0,0.0,3.0,False,thiago-couto,Thiago Couto,T. Couto,Thiago Couto Wenceslau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
316,8,60793,16,267,5,6,0.0,0.66,0.0,2.47,False,alex-teixeira,Alex Teixeira,A. Teixeira,Alex Teixeira Santos,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
317,9,70696,16,287,6,7,7.56,5.36,0.36,9.18,True,fabio-carille,Fábio Carille,F. Carille,Fábio Luiz Carille de Araújo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
318,6,81091,16,267,4,7,0.0,2.02,0.0,4.89,False,jair,Jair,Jair,Jair Rodrigues Júnior,2,8,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
319,1,86410,16,267,2,7,0.0,1.7,0.0,4.24,False,victor-luis,Victor Luis,V. Luis,Victor Luis Chuab Zamblauskas,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
320,11,86686,16,267,4,7,0.0,1.15,0.0,3.55,False,tche-tche,Tchê Tchê,T. Tchê,Danilo das Neves Pinheiro,0,2,5,1,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
321,2,90309,16,267,5,7,0.0,2.3,0.0,6.17,False,david,David,David,David Correa da Fonseca,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
322,2,87853,16,267,3,6,0.0,4.0,0.0,6.92,False,mauricio-lemos,Mauricio Lemos,M. Lemos,Paolo Mauricio Lemos Merladett,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
323,12,101594,16,267,4,6,0.0,2.67,0.0,5.49,False,hugo-moura,Hugo Moura,H. Moura,Hugo Moura Arruda da Silva,3,19,22,4,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
324,0,95936,16,267,1,6,0.0,0.0,0.0,3.0,False,daniel-fuzato,Daniel Fuzato,D. Fuzato,Daniel Cerântula Fuzato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
325,11,93716,16,267,2,7,0.0,7.72,0.0,12.68,False,paulo-henrique,Paulo Henrique,P. Henrique,Paulo Henrique de Oliveira Alves,4,38,21,3,4,7,1,2,3,1,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
326,13,104250,16,267,3,3,0.0,3.56,0.0,5.95,False,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,3,16,10,2,5,8,0,2,0,1,1,0,0,0,0,0,0,0,0,1,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
327,0,101768,16,267,4,6,0.0,0.0,0.0,3.0,False,jean-david,Jean David,J. David,Jean David Meneses Villarroel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
328,0,94514,16,267,3,6,0.0,0.0,0.0,4.0,False,lucas-oliveira,Lucas Oliveira,L. Oliveira,Lucas da Cruz Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
