atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,G,I,A,PS,FT,SG,DE,DP,GS,V,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
2,130279,18,267,4,6,0.0,0.6,0.0,1.9,False,lukas-zuccarello,Lukas Zuccarello,L. Zuccarello,Lukas Rocha Zuccarello,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
10,141493,18,267,5,6,-0.9,0.83,-0.36,2.81,True,loide-augusto,Loide Augusto,L. Augusto,Loide António Augusto,1,4,9,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
7,108671,18,267,5,6,0.0,0.07,0.0,2.06,False,garre,Garré,Garré,Benjamín Antonio Garré,1,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
7,126182,18,267,4,6,0.0,0.69,0.0,4.3,False,paulinho,Paulinho,Paulinho,Paulo Lucas Santos de Paula,1,4,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
15,87863,18,262,4,7,12.1,9.36,1.4,19.35,True,arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,1,9,6,2,7,24,10,2,5,2,1,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,True
10,94509,18,275,4,6,-0.4,2.25,-0.87,10.89,True,raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,0,4,9,2,4,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
13,68996,18,265,5,2,1.3,2.78,-0.15,6.71,True,willian-jose,Willian José,W. José,Willian José da Silva,2,0,3,5,5,4,2,0,1,0,2,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
13,80313,18,265,2,7,11.5,4.38,1.75,8.81,True,gilberto,Gilberto,Gilberto,Gilberto Moraes Júnior,3,19,10,1,3,6,1,1,0,0,0,4,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
6,68811,18,276,4,5,0.0,1.67,0.0,11.39,False,oscar,Oscar,Oscar,Oscar dos Santos Emboaba Júnior,1,5,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
6,97868,18,265,2,6,5.8,3.18,1.01,5.4,True,iago,Iago,Iago,Iago Amaral Borduchi,0,4,2,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
0,124701,18,276,1,6,0.0,0.0,0.0,2.0,False,leandro,Leandro,Leandro,Leandro Mathias Silva Bueno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
15,114802,18,275,5,7,0.4,4.73,-0.89,10.28,True,vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,2,15,17,8,6,35,3,2,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
6,71701,18,265,2,6,0.0,3.32,0.0,7.38,False,santiago-arias,Santiago Arias,S. Arias,Santiago Arias Naranjo,1,5,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
13,91772,18,265,3,7,7.7,3.22,0.33,5.87,True,david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,1,5,9,1,5,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
12,106147,18,286,6,7,0.0,4.03,0.0,6.85,False,thiago-carpini,Thiago Carpini,T. Carpini,Thiago Carpini Barbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,True
13,101314,18,265,5,7,8.6,3.5,0.41,6.16,True,ademir,Ademir,Ademir,Ademir da Silva Santos Júnior,2,15,12,5,7,25,0,4,1,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
8,98022,18,265,4,5,0.0,3.53,0.0,8.32,False,erick,Erick,Erick,Erick Luis Conrado de Carvalho,3,14,12,0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
15,105990,18,265,3,7,7.0,2.93,0.85,5.37,True,santiago-mingo,Santiago Mingo,S. Mingo,Santiago Martín Ramos Mingo,4,13,18,0,5,10,0,2,0,0,0,5,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
14,98517,18,265,4,7,3.5,4.26,-1.81,6.48,True,jean-lucas,Jean Lucas,J. Lucas,Jean Lucas de Souza Oliveira,1,24,16,2,7,13,2,1,0,0,1,0,0,0,0,0,1,1,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
11,85004,18,265,1,6,0.0,4.35,0.0,7.14,False,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,0,0,0,0,0,3,0,0,0,0,0,4,28,0,9,0,1,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
0,69051,18,265,1,6,0.0,0.0,0.0,4.0,False,danilo-fernandes,Danilo Fernandes,D. Fernandes,Danilo Fernandes Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
1,90449,18,265,4,6,0.0,3.9,0.0,4.16,False,rezende,Rezende,Rezende,Júlio César de Rezende Miranda,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
16,107093,18,265,2,7,7.9,6.24,0.19,10.06,True,luciano-juba,Luciano Juba,L. Juba,Luciano Batista da Silva Júnior,1,16,12,3,7,5,3,1,3,0,0,6,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
2,98484,18,265,3,5,0.0,2.85,0.0,4.58,False,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
0,103662,18,265,1,6,0.0,0.0,0.0,3.0,False,denis-junior,Dênis Júnior,D. Júnior,Dênis de Oliveira Aguiar Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
4,105373,18,265,3,6,0.0,2.82,0.0,6.66,False,gabriel-xavier,Gabriel Xavier,G. Xavier,Gabriel Lheman Xavier - Lhman,1,2,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
7,106822,18,265,4,6,0.0,3.33,0.0,5.88,False,rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,1,9,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
9,107173,18,265,4,6,0.0,3.08,-0.23,5.78,True,michel-araujo,Michel Araújo,M. Araújo,Michel Daryl Araújo Villar,1,4,7,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
14,106323,18,265,4,7,1.8,2.47,-0.16,5.29,True,caio-alexandre,Caio Alexandre,C. Alexandre,Caio Alexandre Souza e Silva,4,18,25,0,5,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
11,104783,18,265,4,6,3.0,2.31,-0.07,4.58,True,acevedo,Acevedo,Acevedo,Nicolás Brian Acevedo Tabárez,1,16,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
