Unnamed: 0,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
580,1,6,0,0,0,bernal,Bernal,130650,Facundo Bernal Cruz,FLU,False,0,266,4,5,,Bernal,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
582,1,6,0,0,0,yarlen,Yarlen,131512,Yarlen Faustino Augusto,BOT,False,0,263,5,3,,Yarlen,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
583,1,7,0,0,0,jp-chermont,JP Chermont,131516,João Pedro Chermont Crema,SAN,False,0,277,2,5,,J. Chermont,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
585,1,6,0,0,0,serafim,Serafim,131757,Vinicius Lima Serafim,BOT,False,0,263,3,2,,Serafim,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
587,1,7,0,0,0,serna,Serna,132071,Kevin Steven Serna Jaramillo,FLU,False,0,266,5,7,,Serna,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
588,1,6,0,0,0,alejandro-martinez,Alejandro Martínez,132301,Silvio Alejandro Martínez,CEA,False,0,354,5,3,,A. Martínez,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
590,1,6,0,0,0,gui-negao,Gui Negão,133543,Guilherme William Silva Inácio,COR,False,0,264,5,2,,G. Negão,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
592,1,6,0,0,0,micael,Micael,137375,Micael de Barros Viturino,SPT,False,0,292,5,1,,Micael,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
593,1,6,0,0,0,clayton-sampaio,Clayton Sampaio,137618,Clayton Sampaio Pereira,INT,False,0,285,3,3,,C. Sampaio,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
596,1,6,0,0,0,caio-maia,Caio Maia,139455,Caio da Silva Maia,CAM,False,0,282,5,2,,C. Maia,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
597,1,6,0,0,0,joao-marcelo,João Marcelo,140364,João Marcelo Soares de Freitas,CAM,False,0,282,5,3,,J. Marcelo,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
598,1,6,0,0,0,riquelme-felipe,Riquelme Felipe,140484,Riquelme Felipe Silva de Almeida,FLU,False,0,266,5,5,,R. Felipe,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
602,1,6,0,0,0,rafael-lobato,Rafael Lobato,141083,Rafael Genuino Lobato,BOT,False,0,263,5,2,,R. Lobato,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
603,1,6,0,0,0,davi,Davi,141145,Davi Medeiros Serrano Lira,SPT,False,0,292,1,2,,Davi,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
604,1,6,0,0,0,felipinho,Felipinho,141151,Felipe Gabriel dos Santos Silva,SPT,False,0,292,2,3,,Felipinho,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
605,1,6,0,0,0,breno,Breno,141158,Breno José da Silva Santos,SPT,False,0,292,4,2,,Breno,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
606,1,6,0,0,0,ze-lucas,Zé Lucas,141160,José Lucas Gomes da Silva,SPT,False,0,292,4,5,,Z. Lucas,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
607,1,6,0,0,0,kayke-queiroz,Kayke Queiroz,141401,Kayke Gouvêa Queiroz,BOT,False,0,263,5,3,,K. Queiroz,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
610,1,6,0,0,0,atencio,Atencio,141453,Rodrigo Uriel Atencio,SPT,False,0,292,4,5,,Atencio,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
612,1,7,0,0,0,gabriel-bontempo,Gabriel Bontempo,141754,Gabriel Morais Silva Bontempo,SAN,False,0,277,4,3,,G. Bontempo,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
613,1,7,0,0,0,fabiano-souza,Fabiano Souza,141763,Fabiano Josué de Souza Silva,CEA,False,0,354,2,4,,F. Souza,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
614,1,6,0,0,0,vinicius-lira,Vinicius Lira,141868,Vinicius Rodrigues Lira,SAN,False,0,277,2,3,,V. Lira,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
615,1,7,0,0,0,joao-silva,João Silva,141996,João Pedro Eira Antunes da Silva,SPT,False,0,292,3,3,,J. Silva,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
