,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,DS,FC,FS,FD,FF,I,SG,CA,G,DE,GS,PC,FT,CV,A,DP,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
162,0,110260,13,264,2,6,0.0,0.0,0.0,4.0,False,palacios,Palacios,Palacios,Diego José Palacios Espinoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
163,2,117459,13,264,2,6,0.0,1.3,0.0,3.01,False,leo-mana,Léo Maná,L. Maná,Leonardo Mana Hernandes,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
164,4,96342,13,264,4,6,0.0,-0.02,0.0,2.96,False,charles,Charles,Charles,Charles Rigon Mattos,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
165,11,117910,13,264,4,2,0.0,4.18,0.0,8.84,False,breno-bidon,Breno Bidon,B. Bidon,Breno de Souza Bidon,16,21,27,2,3,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
166,11,95556,13,264,4,2,2.4,2.79,-0.07,5.49,True,raniele,Raniele,Raniele,Raniele Almeida Melo,17,12,16,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
167,6,122396,13,264,4,6,1.5,1.57,-0.37,3.44,True,ryan,Ryan,Ryan,Ryan Gustavo de Lima,6,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
168,9,110311,13,264,4,7,4.1,2.33,-0.03,4.2,True,jose-martinez,José Martínez,J. Martínez,José Andrés Martínez Torres,10,9,14,1,2,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
169,13,88323,13,264,5,3,4.9,2.8,0.51,6.61,True,angel-romero,Ángel Romero,A. Romero,Ángel Rodrigo Romero Villamayor,11,9,18,3,7,6,0,3,0,0,0,0,1,0,1,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
170,6,105531,13,264,2,7,4.6,7.18,-0.94,10.13,True,matheus-bidu,Matheus Bidu,M. Bidu,Matheus Lima Beltrão Oliveira Valin,9,5,15,1,3,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
171,3,107908,13,264,2,6,0.0,2.23,0.0,5.41,False,hugo,Hugo,Hugo,Hugo Ferreira de Farias,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
172,7,86292,13,283,5,6,1.5,0.69,0.02,3.73,True,bolasie,Bolasie,Bolasie,Yannick Bolasie,3,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
173,2,125488,13,264,3,6,0.0,2.05,0.0,4.29,False,joao-pedro,João Pedro,J. Pedro,João Pedro de Sousa Rodrigues,1,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
174,12,79701,13,283,4,7,-1.3,2.52,-0.44,4.7,True,lucas-silva,Lucas Silva,L. Silva,Lucas Silva Borges,6,21,10,1,3,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
175,10,68708,13,283,4,6,0.0,0.16,0.0,2.77,False,eduardo,Eduardo,Eduardo,Carlos Eduardo de Oliveira Alves,2,7,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
176,7,42500,13,283,2,2,2.5,6.07,-1.04,8.35,True,fagner,Fagner,Fagner,Fagner Conserva Lemos,15,9,6,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
177,13,88963,13,283,6,7,8.37,6.96,0.43,10.95,True,leonardo-jardim,Leonardo Jardim,L. Jardim,José Leonardo Nunes Alves Sousa Jardim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
178,6,88479,13,283,4,6,-0.6,0.03,-0.43,2.66,True,walace,Walace,Walace,Walace Souza Silva,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
179,13,42234,13,283,1,7,0.3,6.0,-0.95,9.48,True,cassio,Cássio,Cássio,Cássio Roberto Ramos,0,0,0,0,0,0,6,2,0,40,9,0,0,0,0,1,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
180,12,84558,13,283,4,7,10.1,5.44,1.0,9.04,True,lucas-romero,Lucas Romero,L. Romero,Lucas Daniel Romero,29,14,17,1,3,1,0,4,1,0,0,0,0,0,2,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
181,12,105568,13,356,5,6,-0.7,3.41,-0.58,7.87,True,lucero,Lucero,Lucero,Juan Martín Lucero,6,13,6,4,3,4,0,2,3,0,0,0,1,0,1,0,0,0,1,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
182,12,93478,13,283,5,7,4.0,2.32,0.27,5.76,True,wanderson,Wanderson,Wanderson,Wanderson Maciel Sousa Campos,6,16,8,7,12,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
183,2,114334,13,283,3,6,0.0,2.35,0.0,4.83,False,gamarra,Gamarra,Gamarra,Mateo Gamarra González,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
184,1,115563,13,283,4,6,0.0,-0.6,0.0,3.12,False,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Henrique Santos de Souza,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
185,2,100742,13,283,4,6,0.0,1.55,0.0,8.54,False,matheus-henrique,Matheus Henrique,M. Henrique,Matheus Henrique de Souza,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
186,12,103445,13,283,5,7,26.2,12.29,3.79,18.49,True,kaio-jorge,Kaio Jorge,K. Jorge,Kaio Jorge Pinto Ramos,14,8,17,7,13,5,0,2,11,0,0,0,3,0,2,0,1,0,1,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
187,0,122660,13,283,4,6,0.0,0.0,0.0,3.0,False,japa,Japa,Japa,João Wellington Gadelha Melo de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
188,5,124912,13,283,3,2,0.0,2.64,0.0,4.17,False,jonathan-jesus,Jonathan Jesus,J. Jesus,Jonathan de Jesus Alves,5,6,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
189,8,113158,13,283,5,6,0.0,0.78,-0.48,3.58,True,marquinhos,Marquinhos,Marquinhos,Marcus Vinícius Oliveira Alencar,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
190,13,112709,13,283,2,3,3.1,7.62,-1.22,9.69,True,kaiki-bruno,Kaiki Bruno,K. Bruno,Kaiki Bruno da Silva,36,29,20,1,7,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
191,11,82627,13,262,5,7,14.2,6.48,-0.21,10.9,True,luiz-araujo,Luiz Araújo,L. Araújo,Luiz de Araújo Guimarães Neto,19,7,5,4,7,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
192,10,104502,13,283,4,7,5.0,3.97,-0.22,7.01,True,christian,Christian,Christian,Christian Roberto Alves Cardoso,12,17,12,2,6,3,0,4,1,0,0,0,0,0,2,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
193,6,90307,13,262,5,6,0.0,2.12,0.0,4.71,False,juninho,Juninho,Juninho,Olávio Vieira dos Santos Júnior,2,4,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
194,4,118775,13,283,5,6,0.0,0.3,0.0,3.8,False,lautaro-diaz,Lautaro Díaz,L. Díaz,Lautaro Ariel Díaz,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
195,0,124369,13,283,1,6,0.0,0.0,0.0,2.0,False,leo-aragao,Léo Aragão,L. Aragão,Leonardo de Aragão Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
196,10,106593,13,283,3,7,12.7,7.21,0.42,9.48,True,villalba,Villalba,Villalba,Lucas Hernán Villalba,16,5,4,1,3,0,6,3,1,0,0,0,3,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
197,11,83528,13,262,3,7,5.9,5.09,-0.46,9.62,True,leo-pereira,Léo Pereira,L. Pereira,Leonardo Pereira,5,5,2,1,1,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
198,6,88393,13,262,2,6,5.0,7.42,-1.07,10.72,True,ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,7,5,3,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
199,7,84816,13,262,2,7,6.5,7.12,-0.98,9.26,True,varela,Varela,Varela,Guillermo Varela Olivera,6,1,2,1,0,1,6,0,0,0,0,1,0,0,2,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
200,12,86757,13,262,5,6,0.0,2.72,-0.23,7.47,True,everton,Everton,Everton,Everton Sousa Soares,7,6,0,4,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
201,10,61987,13,262,2,6,5.0,5.05,-0.07,10.75,True,alex-sandro,Alex Sandro,A. Sandro,Alex Sandro Lobo Silva,11,20,9,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
202,9,91473,13,262,4,5,0.0,2.89,0.0,6.34,False,erick-pulgar,Erick Pulgar,E. Pulgar,Erick Antonio Pulgar Farfán,12,13,7,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
203,6,96652,13,262,4,7,1.6,0.07,0.33,2.05,True,allan,Allan,Allan,Allan Rodrigues de Souza,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
204,1,98974,13,262,2,6,0.0,4.7,0.0,8.99,False,vina,Viña,Viña,Matías Nicolás Viña Susperreguy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
205,0,114790,13,262,3,6,0.0,0.0,0.0,3.0,False,cleiton,Cleiton,Cleiton,Cleiton Santana dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
206,0,111690,13,262,1,6,0.0,0.0,0.0,5.0,False,matheus-cunha,Matheus Cunha,M. Cunha,Matheus Cunha Queiroz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
207,7,109096,13,262,5,7,5.5,3.43,0.9,6.58,True,plata,Plata,Plata,Gonzalo Jordy Plata Jiménez,9,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
208,10,99392,13,262,5,6,0.0,3.89,0.0,8.08,False,michael,Michael,Michael,Michael Richard Delgado de Oliveira,7,1,2,2,3,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
209,9,115239,13,262,2,7,14.7,8.34,0.87,13.44,True,wesley,Wesley,Wesley,Wesley Vinícius França Lima,19,13,20,1,3,1,6,3,0,0,0,0,0,0,2,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
210,0,130190,13,262,2,6,0.0,0.0,0.0,2.0,False,carbone,Carbone,Carbone,João Victor Schlickmann Carbone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
211,12,99552,13,262,1,7,5.0,7.4,-0.43,10.16,True,rossi,Rossi,Rossi,Agustín Daniel Rossi,0,0,2,0,0,0,9,1,0,26,4,0,0,0,0,2,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
212,5,115914,13,262,4,6,0.0,3.8,0.0,5.86,False,evertton-araujo,Evertton Araújo,E. Araújo,Everton Gustavo Fernandes Araújo,5,7,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
213,0,122321,13,262,4,6,0.0,0.0,0.0,3.0,False,lorran,Lorran,Lorran,Lorran Lucas Pereira de Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
214,0,118090,13,262,3,6,0.0,0.0,0.0,2.0,False,iago,Iago,Iago,Iago Teodoro da Silva Nogueira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
215,0,122320,13,262,2,6,0.0,0.0,0.0,2.0,False,daniel-sales,Daniel Sales,D. Sales,Daniel dos Santos Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
216,0,122318,13,262,1,6,0.0,0.0,0.0,3.0,False,dyogo-alves,Dyogo Alves,D. Alves,Francisco Dyogo Bento Alves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
217,0,137089,13,262,5,6,0.0,0.0,0.0,1.0,False,shola,Shola,Shola,Ogundana Shola Elijah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
218,4,122573,13,262,5,6,7.5,4.37,1.03,5.61,True,wallace-yan,Wallace Yan,W. Yan,Wallace Yan de Souza Barreto,1,2,5,0,4,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
219,0,130382,13,262,4,6,0.0,0.0,0.0,2.0,False,guilherme-gomes,Guilherme Gomes,G. Gomes,Guilherme Henrique Bernardineli Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
220,3,116012,13,262,4,6,0.0,2.23,0.0,4.43,False,matheus-goncalves,Matheus Gonçalves,M. Gonçalves,Matheus Gonçalves Martins,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
221,0,140492,13,262,3,6,0.0,0.0,0.0,2.0,False,joao-victor,João Victor,J. Victor,João Victor de Souza Cunha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
222,0,128590,13,262,4,6,0.0,0.0,0.0,2.0,False,rayan-lucas,Rayan Lucas,R. Lucas,Rayan Lucas Marques de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
223,0,106843,13,356,5,6,0.0,0.0,0.0,5.0,False,borrero,Borrero,Borrero,Dylan Felipe Borrero Caicedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
224,11,80196,13,356,4,6,0.0,3.63,0.0,8.29,False,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,7,4,10,3,3,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
225,8,68991,13,356,4,6,7.0,6.75,0.49,8.79,True,lucas-sasha,Lucas Sasha,L. Sasha,Lucas Pacheco Affini,35,14,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
226,6,52827,13,356,3,6,0.0,3.18,0.0,7.34,False,david-luiz,David Luiz,D. Luiz,David Luiz Moreira Marinho,5,6,2,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
227,6,82628,13,356,2,6,0.0,4.9,0.0,8.39,False,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,4,4,2,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
228,8,68952,13,356,5,3,-0.6,2.59,-1.1,5.97,True,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,5,15,14,2,4,9,0,1,0,0,0,0,0,1,2,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
229,11,98619,13,356,3,6,2.3,3.39,0.1,6.26,True,kuscevic,Kuscevic,Kuscevic,Benjamín Kuščević Jaramillo,12,11,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
230,6,70916,13,356,2,6,0.5,4.33,-0.58,7.64,True,diogo-barbosa,Diogo Barbosa,D. Barbosa,Diogo Barbosa Mendanha,3,1,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
231,7,93988,13,356,5,6,-0.1,3.4,-0.91,6.28,True,breno-lopes,Breno Lopes,B. Lopes,Breno Henrique Vasconcelos Lopes,2,6,15,3,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
232,8,86859,13,356,4,6,0.0,2.19,0.0,4.71,False,jose-welison,José Welison,J. Welison,José Welison da Silva,12,6,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
233,2,90061,13,356,2,5,0.0,3.1,0.0,7.99,False,bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
234,0,105047,13,283,3,5,0.0,0.0,0.0,7.0,False,joao-marcelo,João Marcelo,J. Marcelo,João Marcelo Messias Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
235,6,86766,13,356,4,6,0.0,1.27,0.0,3.71,False,matheus-rossetto,Matheus Rossetto,M. Rossetto,Matheus Rossetto,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
236,2,101995,13,356,3,6,-0.6,-0.25,-0.9,5.45,True,britez,Brítez,Brítez,Emanuel Fermín Brítez,1,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
237,4,105258,13,356,3,6,6.0,5.42,0.62,9.96,True,gaston-avila,Gastón Ávila,G. Ávila,Gastón Luciano Ávila,9,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
238,8,113078,13,356,2,6,0.0,3.51,0.0,7.01,False,mancuso,Mancuso,Mancuso,Eros Nazareno Mancuso,9,5,8,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
239,0,107221,13,356,1,6,0.0,0.0,0.0,2.0,False,magrao,Magrão,Magrão,Audenirton Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
240,0,101708,13,2305,2,6,0.0,0.0,0.0,6.0,False,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
241,7,109461,13,356,4,6,1.3,2.27,-0.45,4.48,True,calebe,Calebe,Calebe,Calebe Gonçalves Ferreira da Silva,3,2,5,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
242,10,103388,13,356,4,6,2.9,2.48,0.46,5.57,True,emmanuel-martinez,Emmanuel Martínez,E. Martínez,Leandro Emmanuel Martínez,8,15,10,3,1,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
243,5,113073,13,356,4,6,0.0,2.4,0.0,3.89,False,kervin-andrade,Kervin Andrade,K. Andrade,Kervin Mario Andrade Navarro,3,2,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
