,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FF,FS,I,SG,FD,A,G,CV,FT,PC,PS,DE,GS,V,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
311,0,104588,15,280,1,5,0.0,0.0,0.0,2.0,False,fabricio,Fabrício,Fabrício,Fabrício Oliveira de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
312,5,110909,15,280,2,7,0.2,6.12,-1.17,7.66,True,guilherme-lopes,Guilherme Lopes,G. Lopes,Guilherme Lopes de Almeida,2,8,4,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
313,13,110715,15,280,2,6,0.0,5.26,-1.72,7.1,True,andres-hurtado,Andrés Hurtado,A. Hurtado,José Andrés Hurtado Cheme,2,23,18,4,4,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
314,12,108133,15,280,5,6,3.4,3.56,0.44,7.11,True,isidro-pitta,Isidro Pitta,I. Pitta,Isidro Miguel Pitta Saldívar,3,1,9,4,7,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
315,13,112886,15,280,5,7,0.0,3.98,0.0,7.65,False,lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,1,22,24,9,12,4,0,6,2,0,1,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
316,8,103014,15,280,5,6,0.5,3.29,-0.72,4.97,True,laquintana,Laquintana,Laquintana,Ignacio Jesús Laquintana Marsico - Nacho,0,5,1,3,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
317,0,100695,15,280,5,6,0.0,0.0,0.0,5.0,False,fernando,Fernando,Fernando,Fernando dos Santos Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
318,8,94067,15,280,4,5,0.0,2.27,0.0,4.9,False,matheus-fernandes,Matheus Fernandes,M. Fernandes,Matheus Fernandes Siqueira,1,13,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
319,13,122897,15,280,3,7,0.0,3.46,0.0,6.76,False,guzman-rodriguez,Guzmán Rodríguez,G. Rodríguez,Guzmán Rodríguez Ferrari,3,6,9,4,6,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
320,14,115248,15,280,4,7,0.0,4.13,0.0,7.28,False,jhon-jhon,Jhon Jhon,J. Jhon,Jhonatan dos Santos Rosa,2,9,8,7,29,1,0,4,1,2,0,1,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
321,1,107744,15,280,4,6,2.3,2.3,0.45,5.45,True,praxedes,Praxedes,Praxedes,Bruno Conceição Praxedes,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
322,15,126977,15,280,6,7,2.32,6.08,-0.41,8.97,True,fernando-seabra,Fernando Seabra,F. Seabra,Fernando Seabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
323,2,106160,15,280,1,6,0.0,7.6,0.0,7.09,False,lucao,Lucão,Lucão,Lucas Alexandre Galdino de Azevedo,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
324,8,117314,15,280,5,6,0.8,1.17,-0.81,2.02,True,thiago-borbas,Thiago Borbas,T. Borbas,Thiago Nicolás Borbas Silva,3,1,5,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
325,4,113157,15,280,2,6,0.0,2.13,0.0,4.8,False,nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
326,0,113690,15,277,1,6,0.0,0.0,0.0,2.0,False,diogenes,Diógenes,Diógenes,Diógenes Vinícius da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
327,7,122394,15,280,4,6,3.2,0.76,0.54,2.66,True,gustavinho,Gustavinho,Gustavinho,Gustavo Ribeiro Neves,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
328,7,84847,15,277,3,7,0.2,2.24,-0.67,4.88,True,luan-peres,Luan Peres,L. Peres,Luan Peres Petroni,4,3,10,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
329,6,106434,15,280,3,6,2.0,5.42,-0.14,8.13,True,eduardo-santos,Eduardo Santos,E. Santos,Eduardo Gonzaga Mendes Santos,0,8,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
330,13,102975,15,277,2,7,0.8,5.94,-0.99,9.17,True,escobar,Escobar,Escobar,Gonzalo Daniel Escobar,1,42,20,5,10,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
331,4,93372,15,277,3,7,0.0,4.13,0.0,7.22,False,joao-basso,João Basso,J. Basso,João Othávio Basso,1,5,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
332,8,74187,15,277,4,3,0.2,1.38,-0.27,3.61,True,rincon,Rincón,Rincón,Tomás Eduardo Rincón Hernández,3,9,18,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
333,11,87470,15,277,4,6,0.1,2.16,-0.22,5.1,True,thaciano,Thaciano,Thaciano,Thaciano Mickael da Silva,0,7,2,3,6,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
334,0,85425,15,277,1,6,0.0,-1.0,0.0,6.45,False,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
335,9,77777,15,277,4,7,0.0,2.37,0.0,4.59,False,joao-schmidt,João Schmidt,J. Schmidt,João Felipe Schmidt Urbano,3,15,15,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
336,14,103056,15,277,1,7,6.1,5.63,-0.67,7.43,True,gabriel-brazao,Gabriel Brazão,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,0,1,0,0,3,0,4,0,0,0,0,0,0,0,56,17,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
337,5,97868,15,265,2,6,0.0,2.66,0.0,4.39,False,iago,Iago,Iago,Iago Amaral Borduchi,0,4,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
338,6,68923,15,277,3,6,0.0,2.25,0.0,5.06,False,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,2,7,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
339,12,111407,15,286,4,7,7.3,4.69,0.36,7.25,True,luis-mandaca,Luis Mandaca,L. Mandaca,Luis Gustavo da Silva Machado Duarte,1,22,20,8,21,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,True
340,15,132580,15,280,5,2,1.5,3.42,-0.26,5.92,True,vinicinho,Vinicinho,Vinicinho,Vinicius Mendonça Pereira,2,16,14,5,26,4,0,5,2,0,0,0,0,1,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
341,9,124239,15,280,5,2,2.6,1.93,0.24,3.81,True,henry-mosquera,Henry Mosquera,H. Mosquera,Henry David Mosquera Sánchez,0,5,6,2,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
342,7,105213,15,280,2,7,3.4,3.25,0.38,6.15,True,sant-anna,Sant'Anna,Sant'Anna,Ariel Agustín Sant'Anna Quintero,2,8,5,5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,True
343,11,126471,15,277,4,6,5.3,6.19,0.29,10.11,True,barreal,Barreal,Barreal,Álvaro Martín Barreal,0,22,8,7,9,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
344,12,91866,15,277,3,6,3.8,4.15,0.51,6.89,True,ze-ivaldo,Zé Ivaldo,Z. Ivaldo,José Ivaldo Almeida Silva,4,19,13,10,9,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
345,3,122406,15,277,3,6,0.0,4.23,0.0,6.27,False,luisao,Luisão,Luisão,Luis Fellipe Campos Dória,1,5,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
346,0,115025,15,277,4,6,0.0,0.0,0.0,3.0,False,miguelito,Miguelito,Miguelito,Miguel Àngel Terceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
347,10,94156,15,277,4,6,4.2,1.53,0.55,4.48,True,diego-pituca,Diego Pituca,D. Pituca,Diego Cristiano Evaristo,2,4,6,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
348,0,141868,15,277,2,6,0.0,0.0,0.0,3.0,False,vinicius-lira,Vinicius Lira,V. Lira,Vinicius Rodrigues Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
349,5,131516,15,277,2,6,0.0,4.28,0.0,6.05,False,jp-chermont,JP Chermont,J. Chermont,João Pedro Chermont Crema,3,14,9,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
350,12,141754,15,277,4,6,0.0,3.31,0.0,5.57,False,gabriel-bontempo,Gabriel Bontempo,G. Bontempo,Gabriel Morais Silva Bontempo,0,18,4,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
351,13,124251,15,277,5,7,0.0,1.62,-0.58,3.68,True,deivid-washington,Deivid Washington,D. Washington,Deivid Washington de Souza Eugênio,0,2,5,4,12,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
352,4,95466,15,277,2,6,3.5,3.8,-0.29,7.59,True,igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,1,5,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
353,5,117632,15,264,4,7,2.4,3.08,-1.7,15.02,True,garro,Garro,Garro,Rodrigo Garro,2,1,2,2,13,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
354,10,98720,15,264,2,6,2.3,2.72,-0.37,4.77,True,angileri,Angileri,Angileri,Fabrizio Germán Angileri - Fabricio,1,11,7,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,True
355,6,63007,15,277,4,7,3.2,3.23,-1.49,14.88,True,neymar,Neymar,Neymar,Neymar da Silva Santos Júnior,1,0,9,3,22,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,True
356,13,39148,15,282,5,6,20.8,6.68,1.89,17.09,True,hulk,Hulk,Hulk,Givanildo Vieira de Souza,4,6,16,16,30,6,0,12,2,4,0,1,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,True
357,11,85004,15,265,1,6,0.3,4.35,-0.29,7.14,True,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,0,0,0,0,3,0,4,0,0,0,0,0,1,0,28,9,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
358,12,80313,15,265,2,6,0.2,3.79,-0.51,7.06,True,gilberto,Gilberto,Gilberto,Gilberto Moraes Júnior,3,15,10,3,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
359,0,69051,15,265,1,6,0.0,0.0,0.0,4.0,False,danilo-fernandes,Danilo Fernandes,D. Fernandes,Danilo Fernandes Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
360,5,71701,15,265,2,6,0.0,1.84,0.0,6.17,False,santiago-arias,Santiago Arias,S. Arias,Santiago Arias Naranjo,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
361,1,90449,15,265,4,6,0.0,3.9,0.0,4.16,False,rezende,Rezende,Rezende,Júlio César de Rezende Miranda,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
362,11,91772,15,265,3,6,1.2,2.51,0.13,4.62,True,david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,1,3,8,3,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
363,11,68996,15,265,5,6,0.0,3.05,0.0,6.84,False,willian-jose,Willian José,W. José,Willian José da Silva,2,0,3,4,3,0,0,4,1,2,0,2,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,True
