,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DE,DP,FS,GS,SG,DS,FC,FF,I,CV,FD,FT,PC,G,A,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
39,3,130319,14,287,2,7,5.9,4.23,1.23,4.16,True,maykon,Maykon,Maykon,Maykon Kesley de Jesus Ramalho,0,0,0,0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
40,5,136306,14,285,4,6,0.0,1.98,0.0,2.87,False,luis-otavio,Luis Otávio,L. Otávio,Luis Otávio Costa de Aquino,0,0,0,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
41,4,130393,14,267,3,6,0.0,1.95,0.0,1.91,False,luiz-gustavo,Luiz Gustavo,L. Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,3,0,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
42,0,143040,14,356,1,6,0.0,0.0,0.0,1.0,False,salvador,Salvador,Salvador,Eduardo Salvador Correia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
43,3,141609,14,276,5,6,0.0,1.0,0.0,1.47,False,lucca,Lucca,Lucca,Lucca Marques Alencar,0,0,0,5,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
44,0,125697,14,2305,3,6,0.0,0.0,0.0,1.0,False,leonan,Leonan,Leonan,Leonan Santos de Abreu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
45,0,143452,14,264,2,6,0.0,0.0,0.0,1.0,False,gabriel-caipira,Gabriel Caipira,G. Caipira,Gabriel Henrique Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
46,2,141995,14,264,4,6,0.0,1.1,0.0,1.47,False,dieguinho,Dieguinho,Dieguinho,Diego da Cruz Lopes,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
47,11,101727,14,264,2,3,8.2,5.54,1.4,10.69,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus França Silva,6,0,0,5,0,4,29,9,3,0,0,1,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
48,1,137542,14,283,5,6,0.0,0.5,0.0,1.11,False,kaique-kenji,Kaique Kenji,K. Kenji,Kaique Kenji Takamura Correa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
49,1,139345,14,283,2,6,4.6,4.6,1.72,2.72,True,kaua-prates,Kauã Prates,K. Prates,Kauã Prates de Almeida,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
50,0,141795,14,287,3,5,0.0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Santos Neves Coutinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
51,0,130280,14,267,1,6,0.0,0.0,0.0,1.0,False,phillipe-gabriel,Phillipe Gabriel,P. Gabriel,Phillipe Gabriel Pires de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
52,5,72391,14,267,6,7,0.0,4.85,0.0,9.24,False,fernando-diniz,Fernando Diniz,F. Diniz,Fernando Diniz Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
53,1,143488,14,285,5,6,0.0,0.0,0.0,0.91,False,raykkonen,Raykkonen,Raykkonen,Raykkonen Pereira Soares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
54,0,124264,14,285,1,6,0.0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Jesus Santos Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
55,0,141467,14,285,2,6,0.0,0.0,0.0,1.0,False,pablo,Pablo,Pablo,Pablo Pereira da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
56,2,134246,14,285,4,6,0.0,0.6,0.0,1.14,False,yago-noal,Yago Noal,Y. Noal,Yago Eduardo Noal Lopes,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
57,8,40990,14,264,6,7,8.51,5.53,0.89,11.12,True,dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
58,1,121824,14,264,5,6,0.0,0.8,0.0,1.21,False,kayke,Kayke,Kayke,Kayke Ferrari Guimarães,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
59,0,141628,14,262,4,6,0.0,0.0,0.0,1.0,False,pablo-lucio,Pablo Lúcio,P. Lúcio,Pablo Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
60,0,140494,14,262,4,6,0.0,0.0,0.0,1.0,False,joao-alves,João Alves,J. Alves,João Victor Alves Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
61,0,107698,14,292,1,6,0.0,0.0,0.0,1.0,False,adriano,Adriano,Adriano,Antônio Adriano Nascimento de Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
62,0,141614,14,276,5,6,0.0,0.0,0.0,1.0,False,paulinho,Paulinho,Paulinho,Paulo Sérgio Venuto Bezerra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
63,1,90370,14,356,4,7,0.0,0.0,0.0,5.43,False,matheus-pereira,Matheus Pereira,M. Pereira,Matheus Pereira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
64,1,92702,14,292,6,7,0.0,3.09,0.0,6.85,False,daniel-paulista,Daniel Paulista,D. Paulista,Daniel Pollo Barioni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
65,1,111156,14,356,4,6,0.0,0.0,0.0,0.9,False,rodrigo-santos,Rodrigo Santos,R. Santos,Rodrigo Oliveira dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
66,2,84735,14,262,4,7,0.4,0.8,-1.11,10.21,True,jorginho,Jorginho,Jorginho,Jorge Luiz Frello Filho,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
67,0,141611,14,276,2,6,0.0,0.0,0.0,1.0,False,maik,Maik,Maik,Maik Gomes Viegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
68,0,130620,14,287,4,6,0.0,0.0,0.0,1.0,False,edenilson,Edenílson,Edenílson,Edenílson Santos Nascimento Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
69,0,132560,14,287,1,6,0.0,0.0,0.0,1.0,False,davi-barbosa,Davi Barbosa,D. Barbosa,Davi Barbosa da Silva Novaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
70,0,144561,14,356,4,6,0.0,0.0,0.0,1.0,False,lucas-emanoel,Lucas Emanoel,L. Emanoel,Lucas Emanoel de Abreu dos Reis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
71,2,103912,14,276,6,7,6.81,4.59,1.09,9.21,True,hernan-crespo,Hernán Crespo,H. Crespo,Hernán Jorge Crespo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
72,1,83251,14,285,2,6,0.0,5.0,0.0,7.37,False,alan-benitez,Alan Benítez,A. Benítez,Alan Max Benítez Domínguez,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
73,0,111757,14,356,4,6,0.0,0.0,0.0,3.0,False,ryan-guilherme,Ryan Guilherme,R. Guilherme,Ryan Guilherme da Silva Pae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
74,0,145000,14,287,4,6,0.0,0.0,0.0,1.0,False,lucas-lohan,Lucas Lohan,L. Lohan,Lucas Lohan dos Santos Verediana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
75,1,97321,14,2305,5,7,0.4,0.4,-0.27,4.73,True,alesson,Alesson,Alesson,Alesson dos Santos Batista,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
76,0,127242,14,264,4,6,0.0,0.0,0.0,1.0,False,bahia,Bahia,Bahia,Luiz Gustavo Lemos Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
77,1,145099,14,287,4,6,0.0,0.0,-0.52,5.48,True,ruben-rodrigues,Rúben Rodrigues,R. Rodrigues,Rúben da Rocha Rodrigues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
78,2,111951,14,287,5,6,1.1,1.75,-0.4,5.96,True,renzo-lopez,Renzo López,R. López,Renzo López Patrón,0,0,0,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
79,0,123738,14,356,5,6,0.0,0.0,0.0,5.0,False,herrera,Herrera,Herrera,José María Herrera Ares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
80,12,97867,14,262,3,2,1.2,5.72,-1.11,6.99,True,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,1,0,0,2,0,8,10,10,4,0,0,2,2,0,0,1,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
81,0,143253,14,287,5,6,0.0,0.0,0.0,1.0,False,wendell,Wendell,Wendell,Wendell dos Santos Sacramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
82,0,99248,14,356,5,6,0.0,0.0,0.0,7.0,False,bareiro,Bareiro,Bareiro,Adam Fernando Bareiro Gamarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
83,0,143255,14,287,5,6,0.0,0.0,0.0,1.0,False,kauan-vitor,Kauan Vitor,K. Vitor,Kauan Vitor Silva Ferreira de Melo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
84,0,141150,14,292,3,6,0.0,0.0,0.0,1.0,False,rafinha,Rafinha,Rafinha,Rafael Lima da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
85,0,141153,14,292,3,6,0.0,0.0,0.0,1.0,False,riquelme,Riquelme,Riquelme,Riquelme Felipe da Silva de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
86,1,141162,14,292,4,6,0.0,2.8,0.0,1.99,False,jefinho,Jefinho,Jefinho,Jefferson Borges do Nascimento,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
87,1,90608,14,2305,5,6,8.2,8.2,2.87,6.87,True,chico-da-costa,Chico da Costa,C. Costa,Francisco da Costa Aragão,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
88,0,141161,14,292,4,6,0.0,0.0,0.0,1.0,False,gago,Gago,Gago,Luiz Henrique Duarte Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
89,0,141874,14,292,4,6,0.0,0.0,0.0,1.0,False,dede,Dedé,Dedé,Josenildo José dos Santos Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
90,0,71123,14,267,4,6,0.0,0.0,0.0,7.0,False,thiago-mendes,Thiago Mendes,T. Mendes,Thiago Henrique Mendes Ribeiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
91,0,141154,14,292,3,6,0.0,0.0,0.0,1.0,False,felype-gabriel,Felype Gabriel,F. Gabriel,Felype Gabriel Alencar Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
92,0,126216,14,292,5,6,0.0,0.0,0.0,4.0,False,derik-lacerda,Derik Lacerda,D. Lacerda,Derik Gean Severino Lacerda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
93,0,93411,14,287,5,6,0.0,0.0,0.0,5.0,False,cantalapiedra,Cantalapiedra,Cantalapiedra,Aitor Cantalapiedra Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
94,0,145379,14,264,5,6,0.0,0.0,0.0,1.0,False,kaue-furquim,Kauê Furquim,K. Furquim,Kauê Junior Furquim da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
95,0,145387,14,287,4,6,0.0,0.0,0.0,5.0,False,ruben-ismael,Rúben Ismael,R. Ismael,Rúben Ismael Valente Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
96,0,86711,14,285,4,6,0.0,0.0,0.0,4.0,False,richard,Richard,Richard,Richard Cândido Coelho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
97,12,96610,14,283,4,7,13.8,8.97,0.07,16.84,True,matheus-pereira,Matheus Pereira,M. Pereira,Matheus Fellipe Costa Pereira,4,0,0,42,0,0,23,17,9,2,0,11,0,0,2,5,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
98,0,85083,14,356,1,2,0.0,0.0,0.0,5.0,False,vinicius-silvestre,Vinicius Silvestre,V. Silvestre,Vinicius Silvestre da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
99,11,105811,14,285,5,7,0.0,5.53,0.0,11.71,False,wesley,Wesley,Wesley,Wesley Ribeiro Silva,1,0,0,25,0,0,19,14,8,4,0,5,1,0,0,2,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
100,0,141405,14,267,2,6,0.0,0.0,0.0,1.0,False,avellar,Avellar,Avellar,Riquelme Avellar da Silva Fortes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
101,0,109426,14,356,2,6,0.0,0.0,0.0,3.0,False,weverson,Weverson,Weverson,Weverson Moreira da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
102,0,93886,14,292,4,6,0.0,0.0,0.0,5.0,False,matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
103,0,70164,14,276,4,6,0.0,0.0,0.0,5.0,False,lucas-moura,Lucas Moura,L. Moura,Lucas Rodrigues Moura da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
104,10,100652,14,264,5,6,0.0,6.11,0.0,12.03,False,yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,2,0,0,10,0,0,1,11,13,2,0,4,0,0,5,1,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
105,10,89275,14,283,2,6,5.7,8.5,0.65,15.87,True,william,William,William,Willian de Asevedo Furtado,1,0,0,8,0,6,27,13,4,2,0,2,0,0,0,2,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
106,13,90768,14,283,3,7,13.0,4.53,1.85,9.56,True,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,3,0,0,5,0,6,15,8,0,0,0,1,0,0,1,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
107,13,90285,14,262,5,3,2.2,2.28,0.05,6.05,True,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,3,0,0,12,0,0,7,13,7,6,0,6,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
108,5,69783,14,262,3,2,2.1,6.98,-1.37,14.38,True,danilo,Danilo,Danilo,Danilo Luiz da Silva,0,0,0,3,0,4,4,6,0,0,0,1,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
109,9,101574,14,264,1,7,7.6,4.21,0.97,9.27,True,hugo-souza,Hugo Souza,H. Souza,Hugo de Souza Nogueira,1,23,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
110,8,94583,14,262,5,6,0.0,7.17,0.0,17.65,False,pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,0,0,0,7,0,0,2,1,1,1,0,7,1,0,4,2,1,0,1,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
111,13,139076,14,262,6,7,2.52,7.64,-0.87,12.48,True,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
112,9,68685,14,285,4,7,0.0,5.94,0.0,13.37,False,alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,3,0,0,10,0,0,7,5,2,0,0,4,0,0,2,4,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
113,3,89840,14,276,5,5,0.0,-0.77,0.0,5.78,False,calleri,Calleri,Calleri,Jonathan Calleri,0,0,0,2,0,0,1,2,2,0,1,1,0,0,0,0,0,0,1,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
114,12,78850,14,2305,2,7,0.7,7.24,-1.93,9.16,True,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,2,0,0,9,0,2,10,9,4,0,0,4,0,0,6,2,0,0,1,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
115,11,83257,14,283,5,6,0.0,2.79,-0.01,6.42,True,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,1,0,0,3,0,0,1,1,3,3,0,4,0,0,2,2,0,0,1,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
116,3,104666,14,356,5,5,0.0,3.53,0.0,11.49,False,moises,Moisés,Moisés,Moisés Vieira da Veiga,1,0,0,1,0,0,2,1,3,2,0,1,0,0,0,1,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
117,11,90703,14,287,4,7,3.2,4.86,-0.56,10.46,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus Martins Fogaça de Paulo,3,0,0,33,0,0,14,10,1,1,1,7,0,0,2,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
118,11,105584,14,267,2,7,0.0,3.74,0.0,7.09,False,lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,2,0,0,5,0,2,13,18,2,1,0,0,0,0,0,3,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
119,9,68899,14,267,4,7,0.0,3.15,0.0,9.37,False,philippe-coutinho,Philippe Coutinho,P. Coutinho,Philippe Coutinho Correia,0,0,0,16,0,0,1,8,9,0,1,10,0,0,0,1,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
120,12,87008,14,267,1,7,0.0,2.82,0.0,7.24,False,leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,0,30,0,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,True
