,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
152,10,101002,17,282,5,6,0.0,2.79,-0.3,6.85,True,junior-santos,Júnior Santos,J. Santos,José Antonio dos Santos Júnior,0,1,3,2,2,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
153,13,100084,17,282,4,7,1.5,2.9,-0.19,5.45,True,igor-gomes,Igor Gomes,I. Gomes,Igor Silveira Gomes,1,0,8,9,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
154,0,111582,17,282,1,6,0.0,0.0,0.0,1.0,False,gabriel-atila,Gabriel Átila,G. Átila,Gabriel Átila Cardoso da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
155,13,110727,17,282,4,6,0.0,6.26,0.0,8.96,False,rubens,Rubens,Rubens,Rubens Antônio Dias,0,2,42,18,4,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
156,1,115674,17,282,1,6,0.0,1.9,0.0,2.55,False,gabriel-delfim,Gabriel Delfim,G. Delfim,Gabriel Delfim Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
157,0,139455,17,282,5,5,0.0,0.0,0.0,2.0,False,caio-maia,Caio Maia,C. Maia,Caio da Silva Maia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
158,3,115268,17,282,3,6,0.0,2.33,0.0,3.69,False,romulo,Rômulo,Rômulo,Rômulo Helberte Pereira Junior,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
159,0,123359,17,282,5,5,0.0,0.0,0.0,3.0,False,cadu,Cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
160,6,140364,17,282,5,6,0.0,0.4,0.0,1.8,False,joao-marcelo,João Marcelo,J. Marcelo,João Marcelo Soares de Freitas,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
161,0,125469,17,282,4,6,0.0,0.0,0.0,4.0,False,alisson,Alisson,Alisson,Alisson Santana Lopes da Fonseca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
162,12,99032,17,354,4,6,7.2,2.47,0.66,5.0,True,lourenco,Lourenço,Lourenço,João Paulo Ferreira Lourenço,1,0,13,12,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
163,13,84428,17,354,4,7,1.0,1.75,-0.14,4.44,True,fernando-sobral,Fernando Sobral,F. Sobral,Fernando Pereira do Nascimento,0,4,16,17,0,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
164,8,79266,17,354,1,7,2.9,2.66,0.73,5.45,True,bruno-ferreira,Bruno Ferreira,B. Ferreira,Bruno Ferreira Ventura Diniz - de Lins,0,2,0,1,0,0,1,0,0,2,0,0,0,0,17,0,9,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
165,13,70666,17,354,3,7,0.0,4.14,0.0,7.3,False,marllon,Marllon,Marllon,Marllon Gonçalves Jerônimo Borges,0,1,8,9,0,2,6,2,0,5,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
166,8,85930,17,354,5,6,-1.0,2.19,0.09,4.01,False,aylon,Aylon,Aylon,Aylon Darwin Tavella,0,2,4,11,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
167,2,86536,17,354,4,6,1.4,0.7,0.04,3.66,True,richardson,Richardson,Richardson,Richardson Fernandes dos Santos,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
168,0,78851,17,354,1,6,0.0,0.0,0.0,5.0,False,richard,Richard,Richard,Richard de Oliveira Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
169,10,72583,17,354,5,7,1.3,3.49,-0.52,7.1,True,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Konzen Medina da Silva,0,4,11,17,5,8,11,1,4,0,0,1,1,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
170,0,72359,17,354,3,5,0.0,0.0,0.0,4.0,False,luiz-otavio,Luiz Otávio,L. Otávio,Luiz Otávio Anacleto Leandro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
171,6,71571,17,354,1,6,0.0,6.18,0.0,7.02,False,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,0,0,0,0,0,0,6,0,0,3,0,0,0,0,17,0,3,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
172,7,93637,17,354,2,6,0.0,2.2,0.0,4.6,False,bruno-tubarao,Bruno Tubarão,B. Tubarão,Bruno Nunes de Barros,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
173,10,97899,17,354,2,7,1.5,6.24,-0.07,8.76,True,matheus-bahia,Matheus Bahia,M. Bahia,Matheus Bahia Santos,1,2,18,7,2,2,11,0,0,5,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
174,14,101908,17,354,3,7,1.2,3.98,-0.37,5.07,True,willian-machado,Willian Machado,W. Machado,Willian Estefani Machado,0,1,13,5,4,3,7,0,0,5,0,1,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
175,1,91203,17,354,3,6,0.0,0.8,0.0,2.9,False,eder,Éder,Éder,Éder Ferreira Graminho,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
176,10,93236,17,354,2,2,1.5,3.55,-0.81,4.91,True,rafael-ramos,Rafael Ramos,R. Ramos,Rafael António Figueiredo Ramos,0,1,14,12,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
177,6,91130,17,354,5,6,5.4,3.48,0.51,6.11,True,fernandinho,Fernandinho,Fernandinho,Fernando José Marques Maciel,1,1,8,4,1,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
178,14,77485,17,264,4,6,3.8,2.71,0.76,6.29,True,carrillo,Carrillo,Carrillo,André Martín Carrillo Díaz,1,1,19,18,1,5,12,0,2,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
179,8,105845,17,354,4,6,0.0,2.4,0.0,5.34,False,matheus-araujo,Matheus Araújo,M. Araújo,Matheus de Araújo Andrade,1,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
180,14,108713,17,354,5,7,16.2,5.1,2.38,7.71,True,galeano,Galeano,Galeano,Antonio Javier Galeano Ferreira,0,1,13,7,4,4,25,4,4,0,0,1,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
181,5,78248,17,264,3,7,0.0,4.76,0.0,8.57,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Vernes,0,0,9,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
182,5,95127,17,354,2,6,0.0,3.12,0.0,5.32,False,nicolas,Nicolas,Nicolas,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,0,0,3,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
183,8,111166,17,354,4,6,0.0,0.53,0.0,2.94,False,romulo,Rômulo,Rômulo,Rômulo Azevedo Simão,0,0,1,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
184,12,141763,17,354,2,2,0.0,4.76,-0.54,6.93,True,fabiano-souza,Fabiano Souza,F. Souza,Fabiano Josué de Souza Silva,0,4,18,19,1,4,21,0,0,5,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
185,16,88323,17,264,5,6,0.0,2.56,-0.11,5.86,True,angel-romero,Ángel Romero,A. Romero,Ángel Rodrigo Romero Villamayor,1,3,12,9,4,8,20,0,6,0,0,1,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
186,14,95556,17,264,4,6,4.2,2.7,0.48,5.7,True,raniele,Raniele,Raniele,Raniele Almeida Melo,0,3,20,15,2,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
187,0,93834,17,354,1,6,0.0,0.0,0.0,3.0,False,keiller,Keiller,Keiller,Keiller da Silva Nunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
188,0,108176,17,354,3,6,0.0,0.0,0.0,4.0,False,gabriel-lacerda,Gabriel Lacerda,G. Lacerda,Gabriel Santos Cordeiro Lacerda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
189,12,102340,17,264,3,6,2.2,4.15,0.26,6.53,True,caca,Cacá,Cacá,Carlos de Menezes Júnior,0,2,8,10,1,2,10,2,0,4,0,0,1,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
190,11,94154,17,264,4,5,0.0,1.3,0.0,3.58,False,maycon,Maycon,Maycon,Maycon de Andrade Barberan,0,0,9,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
191,1,115537,17,354,3,6,3.4,3.4,1.09,4.09,True,marcos-victor,Marcos Victor,M. Victor,Marcos Victor Ferreira da Silva,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
192,14,101027,17,354,2,7,2.2,6.04,-0.04,9.79,True,diego,Diego,Diego,Jackson Diego Ibraim Fagundes - Ibrahim,2,2,21,10,1,3,39,0,0,5,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
193,11,92440,17,264,3,7,0.0,3.64,0.0,6.95,False,andre-ramalho,André Ramalho,A. Ramalho,André Ramalho Silva,0,3,12,13,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
194,9,89048,17,264,5,6,0.0,2.18,0.0,4.39,False,hector-hernandez,Héctor Hernández,H. Hernández,Héctor José Hernández Marrero,0,0,5,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
195,10,105531,17,264,2,7,0.2,6.84,-0.99,10.05,True,matheus-bidu,Matheus Bidu,M. Bidu,Matheus Lima Beltrão Oliveira Valin,1,1,16,6,1,4,24,0,2,5,0,0,0,1,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
196,7,96342,17,264,4,7,2.1,0.51,0.09,2.92,True,charles,Charles,Charles,Charles Rigon Mattos,0,2,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
197,12,110311,17,264,4,7,0.0,2.37,0.0,3.68,False,jose-martinez,José Martínez,J. Martínez,José Andrés Martínez Torres,1,6,13,11,2,3,19,0,1,0,0,0,1,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
198,15,117910,17,264,4,7,2.3,3.38,-0.09,7.42,True,breno-bidon,Breno Bidon,B. Bidon,Breno de Souza Bidon,1,3,18,31,3,5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
199,3,107908,17,264,2,5,0.0,2.23,0.0,5.41,False,hugo,Hugo,Hugo,Hugo Ferreira de Farias,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
200,4,117459,17,264,2,6,0.0,0.65,-0.26,2.28,True,leo-mana,Léo Maná,L. Maná,Leonardo Mana Hernandes,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
201,6,85465,17,284,4,7,-0.4,0.52,-0.28,3.32,True,alex-santana,Alex Santana,A. Santana,Alex Paulo Menezes Santana,0,2,1,8,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
202,6,122396,17,264,4,6,0.0,1.57,0.0,3.44,False,ryan,Ryan,Ryan,Ryan Gustavo de Lima,0,1,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
203,0,110260,17,264,2,6,0.0,0.0,0.0,4.0,False,palacios,Palacios,Palacios,Diego José Palacios Espinoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
204,11,91706,17,284,2,7,3.0,4.01,-0.24,6.86,True,marlon,Marlon,Marlon,Marlon Rodrigues Xavier,0,2,20,12,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
205,14,105786,17,264,5,2,3.3,3.17,-0.13,6.45,True,talles-magno,Talles Magno,T. Magno,Talles Magno Bacelar Martins,1,1,10,16,3,8,20,1,8,0,0,1,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
206,7,97642,17,264,3,6,0.0,4.18,0.0,6.82,False,felix-torres,Félix Torres,F. Torres,Félix Eduardo Torres Caicedo,0,1,11,11,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
207,4,125488,17,264,3,3,4.9,3.5,0.34,5.29,True,joao-pedro,João Pedro,J. Pedro,João Pedro de Sousa Rodrigues,1,3,2,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
208,7,68920,17,282,5,3,0.0,2.57,0.0,8.39,False,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,0,0,4,5,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
209,10,63289,17,284,4,6,2.0,2.04,0.15,5.04,True,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,1,4,5,6,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
210,11,37281,17,284,6,7,3.16,5.13,-0.16,9.5,True,mano-menezes,Mano Menezes,M. Menezes,Luis Antônio Venker de Menezes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
211,1,69014,17,266,3,7,1.3,1.3,0.1,5.1,True,manoel,Manoel,Manoel,Manoel Messias Silva Carvalho,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
212,12,73384,17,266,2,7,8.9,4.61,1.1,9.71,True,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,1,2,10,16,1,3,15,2,0,3,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
213,10,78445,17,266,2,7,0.0,6.37,0.0,8.88,False,rene,Renê,Renê,Renê Rodrigues Martins,0,0,25,8,0,2,8,1,0,3,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
214,4,78855,17,266,3,6,0.0,5.15,0.0,7.89,False,thiago-santos,Thiago Santos,T. Santos,Thiago dos Santos,0,0,4,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
215,9,103523,17,266,3,5,0.0,3.33,0.0,6.64,False,ignacio,Ignácio,Ignácio,Ignácio da Silva Oliveira,0,0,11,9,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
216,0,101478,17,266,1,6,0.0,0.0,0.0,3.0,False,marcelo-pitaluga,Marcelo Pitaluga,M. Pitaluga,Marcelo de Araújo Pitaluga Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
217,11,96340,17,266,4,6,1.4,2.32,-0.23,5.23,True,lima,Lima,Lima,Vinícius Moreira de Lima,0,2,3,9,2,6,15,1,0,0,0,1,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
218,15,109573,17,266,4,7,0.0,3.17,-0.82,6.62,True,martinelli,Martinelli,Martinelli,Matheus Martinelli Lima,1,2,17,14,2,2,19,1,1,0,0,1,1,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
219,6,86485,17,266,5,6,0.0,2.02,0.0,5.94,False,keno,Keno,Keno,Marcos da Silva França,0,0,1,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
220,9,62977,17,266,4,6,1.5,1.45,0.09,6.47,True,ganso,Ganso,Ganso,Paulo Henrique Chagas de Lima,0,1,6,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
221,10,100987,17,266,4,7,0.0,2.06,0.0,4.79,False,nonato,Nonato,Nonato,Gustavo Nonato Santana,0,3,12,9,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
222,7,101319,17,266,2,6,1.7,4.67,-0.38,7.59,True,guga,Guga,Guga,Cláudio Rodrigues Gomes,0,1,11,3,0,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
223,15,113034,17,266,3,3,1.3,2.64,-0.26,4.15,True,freytes,Freytes,Freytes,Juan Pablo Freytes,0,3,9,7,2,8,7,0,1,3,0,1,0,1,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
224,15,78117,17,266,5,6,0.2,1.41,-0.09,3.29,True,everaldo,Everaldo,Everaldo,Everaldo Stum,0,1,2,15,5,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
225,0,82463,17,266,4,6,0.0,0.0,0.0,7.0,False,otavio,Otávio,Otávio,Otávio Henrique Passos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
226,4,106918,17,266,5,6,0.0,3.55,0.0,5.35,False,paulo-baya,Paulo Baya,P. Baya,Paulo Henrique Silva Ribeiro,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
227,8,130650,17,266,4,3,4.7,1.79,0.46,4.15,True,bernal,Bernal,Bernal,Facundo Bernal Cruz,0,3,7,6,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
228,0,102137,17,266,1,6,0.0,0.0,0.0,2.0,False,vitor-eudes,Vitor Eudes,V. Eudes,Vitor Eudes de Souza Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
229,13,132071,17,266,5,7,-0.3,3.45,-0.4,5.7,True,serna,Serna,Serna,Kevin Steven Serna Jaramillo,0,0,6,4,3,3,12,3,0,0,0,0,0,1,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
230,12,116447,17,266,4,7,0.0,2.8,-0.36,5.85,True,hercules,Hércules,Hércules,Hércules Pereira do Nascimento,0,1,13,14,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
231,1,117930,17,266,5,6,0.0,0.5,0.0,3.45,False,lavega,Lavega,Lavega,Joaquín Lavega Colzada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
232,10,92696,17,287,5,7,3.3,5.37,-0.07,9.63,True,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,0,0,4,15,4,5,18,4,6,0,0,1,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
233,5,103672,17,266,2,6,0.0,2.7,0.0,6.21,False,gabriel-fuentes,Gabriel Fuentes,G. Fuentes,Gabriel Rafael Fuentes Gómez,0,2,11,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
234,2,140484,17,266,5,6,0.0,0.25,0.0,4.18,False,riquelme-felipe,Riquelme Felipe,R. Felipe,Riquelme Felipe Silva de Almeida,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
235,3,123788,17,266,4,6,0.0,0.83,0.0,4.63,False,lezcano,Lezcano,Lezcano,Rubén Darío Lezcano Portillo,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
