atletas.atleta_id,previsao_pontos,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC
95799,5.797469999999976,15,7,,0.48,5.41,artur,Artur,Artur Victor Guimarães,,True,11,263,5,9.95,,Artur,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,3.0,1.0,8.0,8.0,4.0,7.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116065,5.752599999999998,15,6,,0.56,6.4,cuiabano,Cuiabano,Luís Eduardo Soares da Silva,,True,10,263,2,10.38,,Cuiabano,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,1.0,2.0,10.0,10.0,1.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
99815,5.735629999999985,15,6,,-0.58,5.88,arias,Arias,Jhon Adolfo Arias Andrade,,True,12,266,4,13.42,,Arias,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,4.0,1.0,12.0,15.0,4.0,8.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91607,5.714429999999987,15,7,,0.0,5.6,rony,Rony,Ronielson da Silva Barbosa,,False,12,282,5,11.8,,Rony,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,3.0,14.0,23.0,13.0,6.0,18.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92171,5.592179999999979,15,7,,0.35,9.0,arthur-cabral,Arthur Cabral,Arthur Mendonça Cabral,,True,2,263,5,15.35,,A. Cabral,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141763,5.529909999999976,15,7,,-1.12,5.39,fabiano-souza,Fabiano Souza,Fabiano Josué de Souza Silva,,True,10,354,2,7.39,,F. Souza,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,4.0,16.0,18.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
100652,5.4851100000000015,15,6,,0.0,6.11,yuri-alberto,Yuri Alberto,Yuri Alberto Monteiro da Silva,,False,10,264,5,12.03,,Y. Alberto,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,1.0,2.0,1.0,11.0,4.0,13.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84558,5.462789999999968,15,7,,-0.21,5.54,lucas-romero,Lucas Romero,Lucas Daniel Romero,,True,13,283,4,8.83,,L. Romero,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,False,2.0,4.0,32.0,14.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105568,5.46260999999997,15,7,,0.0,3.41,lucero,Lucero,Juan Martín Lucero,,False,12,356,5,7.87,,Lucero,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,1.0,2.0,6.0,13.0,4.0,3.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80196,5.449489999999975,15,7,,0.0,3.63,yago-pikachu,Yago Pikachu,Glaybson Yago Souza Lisboa,,False,11,356,4,8.29,,Y. Pikachu,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,7.0,4.0,3.0,3.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83528,5.390149999999965,15,7,,-0.54,4.83,leo-pereira,Léo Pereira,Leonardo Pereira,,True,12,262,3,9.08,,L. Pereira,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,6.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
97900,5.379649999999977,15,7,,0.0,3.24,vitao,Vitão,Vitor Eduardo da Silva Matos,,False,11,285,3,8.22,,Vitão,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,False,1.0,2.0,14.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
80313,5.378299999999981,15,7,,0.0,4.12,gilberto,Gilberto,Gilberto Moraes Júnior,,False,11,265,2,7.57,,Gilberto,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,2.0,14.0,9.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
51772,5.3611399999999865,15,7,,0.0,3.48,everton-ribeiro,Everton Ribeiro,Everton Augusto de Barros Ribeiro,,False,12,265,4,7.74,,E. Ribeiro,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,2.0,18.0,11.0,4.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70696,5.327409999999984,15,7,,0.2,4.87,fabio-carille,Fábio Carille,Fábio Luiz Carille de Araújo,,True,7,287,6,8.43,,F. Carille,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88963,5.30478999999999,15,7,,0.35,7.12,leonardo-jardim,Leonardo Jardim,José Leonardo Nunes Alves Sousa Jardim,,True,14,283,6,11.3,,L. Jardim,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42234,5.299349999999988,15,3,,1.8,6.41,cassio,Cássio,Cássio Roberto Ramos,,True,14,283,1,11.28,,Cássio,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
124526,5.21351,15,5,,0.0,7.01,giay,Giay,Agustín Giay,,False,11,275,2,9.59,,Giay,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,False,0.0,0.0,29.0,11.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
96353,5.201539999999981,15,6,,-1.47,1.0,joaquin-correa,Joaquín Correa,Carlos Joaquín Correa,,True,2,263,5,11.97,,J. Correa,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91573,5.116599999999969,15,7,,0.56,4.0,arboleda,Arboleda,Robert Abel Arboleda Escobar,,True,9,276,3,8.31,,Arboleda,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,False,0.0,2.0,12.0,9.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
37457,5.114139999999992,15,7,,-0.81,5.81,leo-conde,Léo Condé,Leonardo Rodrigues Condé,,True,11,354,6,7.96,,L. Condé,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102256,5.081160000000002,15,7,,0.0,1.94,rollheiser,Rollheiser,Benjamín Rollheiser,,False,12,277,4,6.95,,Rollheiser,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,1.0,3.0,6.0,13.0,0.0,6.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85004,5.0150899999999865,15,7,,0.0,4.76,marcos-felipe,Marcos Felipe,Marcos Felipe de Freitas Monteiro,,False,10,265,1,7.43,,M. Felipe,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
112886,4.978179999999985,15,7,,0.53,3.98,lucas-barbosa,Lucas Barbosa,Lucas Henrique Barbosa,,True,13,280,5,7.65,,L. Barbosa,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,2.0,1.0,22.0,24.0,6.0,9.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82627,4.976029999999981,15,7,,-1.39,6.19,luiz-araujo,Luiz Araújo,Luiz de Araújo Guimarães Neto,,True,12,262,5,9.51,,L. Araújo,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,1.0,0.0,20.0,8.0,4.0,8.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71631,4.915109999999967,15,7,,-0.19,4.9,weverton,Weverton,Weverton Pereira da Silva,,True,12,275,1,8.11,,Weverton,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,False,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
70916,4.913959999999981,15,7,,0.0,4.33,diogo-barbosa,Diogo Barbosa,Diogo Barbosa Mendanha,,False,6,356,2,7.64,,D. Barbosa,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82775,4.899829999999979,15,7,,-1.03,5.79,lucas-ramon,Lucas Ramon,Lucas Ramon Batista Silva,,True,11,2305,2,8.35,,L. Ramon,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,1.0,2.0,23.0,13.0,2.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
98225,4.838699999999983,15,7,,0.0,3.39,pedro-raul,Pedro Raul,Pedro Raul Garay da Silva,,False,10,354,5,7.52,,P. Raul,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,3.0,3.0,20.0,4.0,12.0,13.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80287,4.821269999999985,15,7,,2.3,5.69,luciano,Luciano,Luciano da Rocha Neves,,True,11,276,5,11.27,,Luciano,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,False,2.0,3.0,13.0,10.0,9.0,13.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
115248,4.811109999999989,15,7,,0.15,4.13,jhon-jhon,Jhon Jhon,Jhonatan dos Santos Rosa,,True,14,280,4,7.28,,J. Jhon,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,1.0,2.0,9.0,8.0,4.0,7.0,29.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94583,4.7928999999999915,15,6,,0.0,7.17,pedro,Pedro,Pedro Guilherme Abreu dos Santos,,False,8,262,5,17.65,,Pedro,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,2.0,0.0,2.0,1.0,7.0,1.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
131516,4.71929999999999,15,6,,0.0,4.28,jp-chermont,JP Chermont,João Pedro Chermont Crema,,False,5,277,2,6.05,,J. Chermont,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,3.0,14.0,9.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80129,4.653949999999996,15,7,,0.0,3.65,jadson,Jadson,Jadson Alves dos Santos,,False,11,286,4,6.43,,Jadson,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,1.0,4.0,21.0,17.0,3.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84816,4.622869999999972,15,7,,-0.96,6.29,varela,Varela,Guillermo Varela Olivera,,True,8,262,2,8.3,,Varela,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,2.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
107726,4.593539999999976,15,7,,0.0,4.82,chrystian-barletta,Chrystian Barletta,Chrystian Amaral Barletta de Almeida,,False,12,292,5,6.84,,C. Barletta,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,5.0,7.0,13.0,10.0,14.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102340,4.577859999999983,15,7,,0.21,4.76,caca,Cacá,Carlos de Menezes Júnior,,True,10,264,3,7.51,,Cacá,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,2.0,7.0,9.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
93372,4.573289999999981,15,7,,0.66,4.13,joao-basso,João Basso,João Othávio Basso,,True,4,277,3,7.22,,J. Basso,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
98619,4.524439999999972,15,7,,0.0,3.39,kuscevic,Kuscevic,Benjamín Kuščević Jaramillo,,False,11,356,3,6.26,,Kuscevic,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,12.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
70666,4.52148999999998,15,7,,-0.51,4.86,marllon,Marllon,Marllon Gonçalves Jerônimo Borges,,True,11,354,3,7.63,,Marllon,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,0.0,7.0,6.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
72583,4.516309999999991,15,7,,0.0,3.45,pedro-henrique,Pedro Henrique,Pedro Henrique Konzen Medina da Silva,,False,7,354,5,6.85,,P. Henrique,40.0,33.33,Beira-Rio,2025-07-20 11:00:00,,,334033,10,354,14,285,1753020000,26,True,True,0.0,2.0,5.0,14.0,3.0,7.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132553,4.506779999999971,15,7,,-1.28,4.45,jemmes,Jemmes,Jemmes Bruno Ribeiro da Silva,,True,12,2305,3,4.45,,Jemmes,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,0.0,1.0,24.0,16.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
122897,4.482739999999985,15,7,,1.24,3.46,guzman-rodriguez,Guzmán Rodríguez,Guzmán Rodríguez Ferrari,,True,13,280,3,6.76,,G. Rodríguez,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,3.0,6.0,9.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
93882,4.47873999999999,15,7,,0.09,5.29,cleiton,Cleiton,Cleiton Schwengber,,True,12,280,1,7.86,,Cleiton,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
141160,4.475429999999971,15,7,,0.0,2.53,ze-lucas,Zé Lucas,José Lucas Gomes da Silva,,False,9,292,4,4.99,,Z. Lucas,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,9.0,5.0,1.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111407,4.377989999999999,15,7,,0.0,4.45,luis-mandaca,Luis Mandaca,Luis Gustavo da Silva Machado Duarte,,False,11,286,4,6.89,,L. Mandaca,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,1.0,18.0,20.0,2.0,7.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88312,4.3688799999999866,15,7,,0.0,4.23,junior-alonso,Junior Alonso,Júnior Osmar Ignacio Alonso Mujica,,False,13,282,3,6.24,,J. Alonso,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,1.0,2.0,9.0,11.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
94968,4.336460000000018,15,5,,0.0,8.26,juninho-capixaba,Juninho Capixaba,Luis Antônio da Rocha Júnior,,False,12,280,2,11.57,,J. Capixaba,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,1.0,29.0,17.0,4.0,7.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
109899,4.320959999999998,15,7,,0.0,4.88,batalla,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,,False,12,286,5,6.76,,Batalla,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,1.0,2.0,11.0,10.0,5.0,4.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77485,4.245749999999997,15,7,,0.94,3.27,carrillo,Carrillo,André Martín Carrillo Díaz,,True,11,264,4,7.05,,Carrillo,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,1.0,0.0,18.0,14.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101727,4.235699999999996,15,3,,1.4,5.54,matheuzinho,Matheuzinho,Matheus França Silva,,True,11,264,2,10.69,,Matheuzinho,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,6.0,29.0,9.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
70216,4.22377,15,7,,0.0,3.69,gustavo,Gustavo,Luiz Gustavo de Almeida Pinto,,False,7,286,1,5.85,,Gustavo,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
61188,4.2060299999999975,15,7,,0.0,2.61,gilberto,Gilberto,Gilberto Oliveira Souza Júnior,,False,9,286,5,6.27,,Gilberto,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,1.0,2.0,0.0,12.0,2.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124481,4.1997399999999985,15,6,,0.0,3.7,mateo-ponte,Mateo Ponte,Mateo Ponte Costa,,False,7,263,2,7.25,,M. Ponte,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
81401,4.185099999999988,15,7,,0.0,0.87,goncalo-paciencia,Gonçalo Paciência,Gonçalo Mendes Paciência,,False,3,292,5,6.3,,G. Paciência,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78445,4.119900000000001,15,2,,-1.71,7.02,rene,Renê,Renê Rodrigues Martins,,True,9,266,2,9.33,,Renê,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,25.0,8.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
132580,4.098089999999995,15,6,,0.32,3.56,vinicinho,Vinicinho,Vinicius Mendonça Pereira,,True,14,280,5,6.18,,Vinicinho,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,2.0,2.0,15.0,14.0,5.0,5.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72018,4.0935299999999994,15,7,,0.0,3.65,tiago-volpi,Tiago Volpi,Tiago Luis Volpi,,False,13,284,1,6.67,,T. Volpi,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,19.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
99253,4.064409999999979,15,7,,0.0,3.23,chico,Chico,Francisco Alves da Silva Neto - Melo,,False,12,292,3,5.91,,Chico,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,1.0,17.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
